本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
舀	iau3	yau3	yao3	赣	勺取/盛取	shao2 qu3/sheng4 qu3	124785		
舀	iɛu3	yeu3	yao3	赣	勺取/盛取	shao2 qu3/sheng4 qu3	124785		
舅	tɕʰiəu4	qieu4	jiu4	赣			120000		
舅	tɕʰiu4	qiu4	jiu4	赣			120000		
舌	sɛʔ6	sek6	she2	赣			145000		
舌	siɛʔ6	siek6	she2	赣			145000		
舍	sa3	sa3	she3	赣			225000		
舐	siɛ4	sie4	shi4	赣	舔	tian3	124353		
舒	sy1	syu1	shu1	赣			145000		
舒	ɕu1	xu1	shu1	赣			145000		
舓	siɛ4	sie4	shi4	赣	舔	tian3	125439		
舞	u3	wu3	wu3	赣			295000		
舟	tsəu1	zeu1	zhou1	赣			120000		
舟	tsiu1	ziu1	zhou1	赣			120000		
航	hoŋ2	hong2	hang2	赣			120000		
般	pɛn1	ben1	ban1	赣			190000		
舰	kaŋ4	gang4	jian4	赣			120000		
舰	tɕiɛn4	jien4	jian4	赣			120000		
舱	tsʰoŋ1	cong1	cang1	赣			170000		
舵	tʰo1	to1	duo4	赣			120000		
舷	ɕiɛn2	xien2	xian2	赣			170000		
船	tsʰon2	con2	chuan2	赣			30000		
船	son2	son2	chuan2	赣			30000		
艄	sɑu1	sau1	shao1	赣			4775		
艇	tʰən3	ten3	ting3	赣			105341		
艇	tʰiŋ3	ting3	ting3	赣			105341		
艘	siu1	siu1	sou1	赣			101120		
良	lioŋ2	liong2	liang2	赣			145000		
艰	kan1	gan1	jian1	赣			120000		
艰	tɕiɛn1	jien1	jian1	赣			120000		
色	sɛʔ5	sek5	se4	赣			150000		
色	siɛʔ5	siek5	se4	赣			150000		
艳	ȵiɛn4	nien4	yan4	赣			120000		
艳	iɛn4	yen4	yan4	赣			120000		
艺	ȵi4	ni4	yi4	赣			120000		
艾	ŋai1	ngai1	ai4	赣			145000		
节	tɕiɛt5	jiet5	jie2	赣			135000		
芋	li1	li1	yu4	赣			120000		
芋	i4	yi4	yu4	赣			120000		
芍	sɔʔ6	sok6	shao2	赣			75877		
芎	ɕiuŋ1	xiung1	qiong1	赣			90000		
芒	moŋ2	mong2	mang2	赣			120000		
芙	fu2	fu2	fu2	赣			120000		
芜	u2	wu2	wu2	赣			120000		
芝	tsi1	zi1	zhi1	赣			120000		
芥	kai4	gai4	jie4	赣			145000		
芦	lu2	lu2	lu2	赣			120000		
芬	fin1	fin1	fen1	赣			120000		
芭	pa1	ba1	ba1	赣			120000		
芯	ɕin1	xin1	xin1	赣			145000		
花	fa1	fa1	hua1	赣			170000		
芳	foŋ1	fong1	fang1	赣			120000		
芸	yn2	yun2	yun2	赣			90000		
芹	tɕʰin2	qin2	qin2	赣			120000		
芽	ŋa2	nga2	ya2	赣			120000		
苇	uɛi3	wui3	wei3	赣			100630		
苋	han1	han1	xian4	赣			90000		
苍	tsʰoŋ1	cong1	cang1	赣			120000		
苎	tsʰy1	cyu1	zhu4	赣			79468		
苏	su1	su1	su1	赣			145000		
苏	ɕu1	xu1	su1	赣			145000		
苔	hai2	hai2	tai2	赣			120000		
苔	tʰɛi2	tei2	tai2	赣			120000		
苗	miau2	miau2	miao2	赣			120000		
苗	miɛu2	mieu2	miao2	赣			120000		
苛	kʰo1	ko1	ke1	赣			120000		
苞	pɑu1	bau1	bao1	赣			104425		
苟	kiɛu3	gieu3	gou3	赣			120000		
苟	tɕiɛu3	jieu3	gou3	赣			120000		
若	lɔʔ5	lok5	ruo4	赣			225000		
若	ȵo3	no3	ruo4	赣			225000		
苦	kʰu3	ku3	ku3	赣			120000		
苫	siɛn1	sien1	shan1	赣			78436		
苫	siɛn4	sien4	shan1	赣			78436		
英	in1	yin1	ying1	赣			120000		
英	iŋ1	ying1	ying1	赣			120000		
苹	pʰən2	pen2	ping2	赣			160000		
苹	pʰiŋ2	ping2	ping2	赣			160000		
茁	tsʰæt6	caet6	zhuo2	赣			106091		
茁	tɕyt6	jyut6	zhuo2	赣			106091		
茁	tsæt6	zaet6	zhuo2	赣			106091		
茂	mɑu4	mau4	mao4	赣			120000		
茂	mɛu4	meu4	mao4	赣			120000		
范	fan4	fan4	fan4	赣			120000		
茄	tɕʰiɛ2	qie2	jia1	赣			120000		
茄	tɕʰyɵ2	qyuo2	jia1	赣			120000		
茅	mɑu2	mau2	mao2	赣			120000		
茉	mɛt5	met5	mo4	赣			120000		
茎	tɕiɑŋ1	jiang1	jing1	赣			103391		
茎	tɕin1	jin1	jing1	赣			103391		
茎	tɕiŋ1	jing1	jing1	赣			103391		
茧	tɕiɛn3	jien3	jian3	赣			120000		
茫	moŋ2	mong2	mang2	赣			145000		
茬	tsʰa2	ca2	cha2	赣			105784		
茬	tsʰi2	ci2	cha2	赣			105784		
茬	si2	si2	cha2	赣			105784		
茭	kɑu1	gau1	jiao1	赣			90000		
茴	fɛi2	fei2	hui2	赣			115000		
茴	uɛi2	wui2	hui2	赣			115000		
茵	in1	yin1	yin1	赣			108403		
茶	tsʰa2	ca2	cha2	赣			120000		
茸	luŋ2	lung2	rong1	赣			120000		
茸	yŋ2	yung2	rong1	赣			120000		
荀	ɕyn2	xyun2	xun2	赣			71805		
荆	tɕin1	jin1	jing1	赣			120000		
草	tsʰɑu3	cau3	cao3	赣			120000		
荐	kan4	gan4	jian4	赣			125000		
荐	tɕiɛn4	jien4	jian4	赣			125000		
荒	foŋ1	fong1	huang1	赣			120000		
荔	li4	li4	li4	赣			145000		
荚	kæp6	gaep6	jia2	赣			73090		
荚	tɕiɛʔ6	jiek6	jia2	赣			73090		
荞	tɕʰiau2	qiau2	qiao2	赣			90000		
荞	tɕʰiɛu2	qieu2	qiao2	赣			90000		
荠	tɕi4	ji4	ji4	赣			73570		
荠	tɕʰi2	qi2	ji4	赣			73570		
荡	toŋ4	dong4	dang4	赣			120000		
荡	tʰoŋ4	tong4	dang4	赣			120000		
荣	luŋ2	lung2	rong2	赣			120000		
荣	ȵuŋ2	nung2	rong2	赣			120000		
荣	iuŋ2	yung2	rong2	赣			120000		
荤	fən1	fen1	hun1	赣			120000		
荤	fin1	fin1	hun1	赣			120000		
荧	iɑŋ2	yang2	ying2	赣			106570		
药	iɔʔ5	yok5	yao4	赣			120000		
荷	ho2	ho2	he2	赣			120000		
荸	pʰot6	pot6	bi2	赣			72058		
莉	li4	li4	li4	赣			120000		
莝	tsʰo4	co4	cuo4	赣			11430		
莫	mɔʔ6	mok6	mo4	赣	不要/不/别	bu2 yao4/bu4/bie2	124512		
莱	lɛi2	lei2	lai2	赣			104101		
莲	liɛn2	lien2	lian2	赣			120000		
莴	uo1	wo1	wo1	赣			6000		
获	fɛʔ6	fek6	huo4	赣			120000		
获	foʔ6	fok6	huo4	赣			120000		
莹	in2	yin2	ying2	赣			104455		
莺	in1	yin1	ying1	赣			120000		
莽	moŋ3	mong3	mang3	赣			125000		
菇	ku1	gu1	gu1	赣			120000		
菊	tɕiuʔ5	jiuk5	ju2	赣			120000		
菌	tɕin3	jin3	jun1	赣			100933		
菌	tɕuɛn1	jun1	jun1	赣			100933		
菖	tsʰoŋ1	cong1	chang1	赣			90000		
菜	tsʰɛi4	cei4	cai4	赣			225000		
菠	po1	bo1	bo1	赣			120000		
菢	pʰɑu1	pau1	bao4	赣			6000		
菩	pʰu2	pu2	pu2	赣			145000		
菱	lən2	len2	ling2	赣			120000		
菱	lin2	lin2	ling2	赣			120000		
菲	fi1	fi1	fei1	赣			100360		
萄	tʰɑu2	tau2	tao2	赣			120000		
萌	muŋ2	mung2	meng2	赣			135860		
萍	pʰən2	pen2	ping2	赣			130000		
萍	pʰiŋ2	ping2	ping2	赣			130000		
萎	uɛi3	wui3	wei1	赣			120000		
萝	lo2	lo2	luo2	赣			120000		
萤	in2	yin2	ying2	赣			120000		
营	iŋ2	ying2	ying2	赣			120000		
营	iuŋ2	yung2	ying2	赣			120000		
萦	iaŋ1	yang1	ying2	赣			20000		
萧	ɕiau1	xiau1	xiao1	赣			120000		
萧	ɕiɛu1	xieu1	xiao1	赣			120000		
萨	sæt5	saet5	sa4	赣			125000		
落	lai2	lai2	luo4	赣			190000		
落	lɔʔ6	lok6	luo4	赣			190000		
著	tsuʔ5	zuk5	zhu4	赣			120000		
葛	kɵt5	got5	ge2	赣			120000		
葛	kʰot6	kot6	ge2	赣			120000		
葡	pʰu2	pu2	pu2	赣			120000		
董	tuŋ3	dung3	dong3	赣			120000		
董	kuŋ3	gung3	dong3	赣			120000		
葫	fu2	fu2	hu2	赣			120000		
葬	tsʰoŋ4	cong4	zang4	赣			120000		
葬	tsoŋ4	zong4	zang4	赣			120000		
葱	tsʰuŋ1	cung1	cong1	赣			120000		
葵	kʰui2	kui2	kui2	赣			120000		
蒂	ti4	di4	di4	赣			120000		
蒋	tɕioŋ3	jiong3	jiang3	赣			145000		
蒙	muŋ1	mung1	meng2	赣			120000		
蒙	muŋ2	mung2	meng2	赣			120000		
蒜	son4	son4	suan4	赣			120000		
蒲	pʰu2	pu2	pu2	赣			120000		
蒸	tsən1	zen1	zheng1	赣			120000		
蒸	tsin1	zin1	zheng1	赣			120000		
蒿	hɑu1	hau1	hao1	赣			77397		
蓄	tsʰuʔ5	cuk5	xu4	赣			120000		
蓄	tɕʰiuʔ5	qiuk5	xu4	赣			120000		
蓉	iuŋ2	yung2	rong2	赣			120000		
蓑	so1	so1	suo1	赣			95000		
蓖	pʰi4	pi4	bi4	赣			90000		
蓝	lan2	lan2	lan2	赣			120000		
蓬	pʰuŋ2	pung2	peng2	赣			120000		
蔑	miɛt5	miet5	mie4	赣			120000		
蔡	tsʰai4	cai4	cai4	赣			120000		
蔫	ȵiɛn1	nien1	nian1	赣			90000		
蔬	su1	su1	shu1	赣			120000		
蔬	ɕu1	xu1	shu1	赣			120000		
蔸	tɛu1	deu1	dou1	赣			60000		
蔽	piʔ6	bik6	bi4	赣			132930		
蕉	tɕiau1	jiau1	jiao1	赣			120000		
蕉	tɕiɛu1	jieu1	jiao1	赣			120000		
蕹	ŋ4	ng4	weng4	赣			60000		
蕻	fuŋ2	fung2	hong2	赣			74826		
薄	pʰɔʔ6	pok6	bao2	赣			120000		
薇	ui1	wui1	wei1	赣			145000		
薛	ɕyɵʔ5	xyuok5	xue1	赣			120000		
薪	ɕin1	xin1	xin1	赣			220000		
薯	sy2	syu2	shu3	赣			120000		
薯	ɕu2	xu2	shu3	赣			120000		
薰	syn1	syun1	xun1	赣			73178		
藏	tsʰoŋ2	cong2	cang2	赣			145000		
藏	tsoŋ4	zong4	cang2	赣			145000		
藕	ŋiɛu3	ngieu3	ou3	赣			145000		
藠	tɕʰiɛu4	qieu4	jiao4	赣			6000		
藤	tʰɛn2	ten2	teng2	赣			120000		
藩	fan1	fan1	fan1	赣			90000		
藿	fɔʔ6	fok6	huo4	赣			90000		
蘸	tsan4	zan4	zhan4	赣			90000		
虎	fu3	fu3	hu3	赣			120000		
虏	lu3	lu3	lu3	赣			109271		
虐	ȵiɔʔ5	niok5	nve4	赣			120000		
虐	ȵuɛt6	nuet6	nve4	赣			120000		
虑	li1	li1	lv4	赣			126565		
虑	lyt5	lyut5	lv4	赣			126565		
虚	ɕi1	xi1	xu1	赣			120000		
虚	ɕu1	xu1	xu1	赣			120000		
虫	tsʰuŋ2	cung2	chong2	赣			145000		
虮	tɕi3	ji3	ji3	赣			90000		
虱	sɛʔ5	sek5	shi1	赣			90000		
虱	siɛt5	siet5	shi1	赣			90000		
虹	fuŋ2	fung2	hong2	赣			145000		
虹	koŋ4	gong4	hong2	赣			145000		
虽	ɕi1	xi1	sui1	赣			120000		
虾	ha1	ha1	xia1	赣			170000		
虾	xa1	xa1	xia1	赣			170000		
虾	xa2	xa2	xia1	赣			170000		
蚀	siʔ6	sik6	shi2	赣			120000		
蚁	ȵi3	ni3	yi3	赣			120000		
蚁	ȵiɛn3	nien3	yi3	赣			120000		
蚁	i3	yi3	yi3	赣			120000		
蚂	ma3	ma3	ma3	赣			120000		
蚊	mən2	men2	wen2	赣			120000		
蚊	min2	min2	wen2	赣			120000		
蚊	uɛn2	win2	wen2	赣			120000		
蚌	pʰoŋ4	pong4	bang4	赣			120000		
蚓	ȵin3	nin3	yin3	赣			102301		
蚓	in3	yin3	yin3	赣			102301		
蚕	tsʰan2	can2	can2	赣			120000		
蚕	tsʰon2	con2	can2	赣			120000		
蚜	ŋa2	nga2	ya2	赣			79178		
蚣	kuŋ1	gung1	gong1	赣			120000		
蚤	tsɑu3	zau3	zao3	赣			120000		
蚪	təu3	deu3	dou3	赣			104925		
蚯	tɕʰiu1	qiu1	qiu1	赣			100554		
蛀	tsu4	zu4	zhu4	赣			145000		
蛆	tɕʰi1	qi1	qu1	赣			90000		
蛇	sa2	sa2	she2	赣			120000		
蛉	liɑŋ2	liang2	ling2	赣			72094		
蛋	tʰan1	tan1	dan4	赣			120000		
蛔	fɛi2	fei2	hui2	赣			90000		
蛙	ua1	wa1	wa1	赣			120000		
蛛	tɕu1	ju1	zhu1	赣			120000		
蛛	su2	su2	zhu1	赣			120000		
蛛	tsyʔ6	zyuk6	zhu1	赣			120000		
蛤	kɵʔ5	gok5	ha2	赣			145000		
蛮	man2	man2	man2	赣			370000		
蛰	tsɨʔ6	zek6	zhe2	赣			74679		
蛾	ŋo2	ngo2	e2	赣			120000		
蜂	fuŋ1	fung1	feng1	赣			120000		
蜈	u2	wu2	wu2	赣			120000		
蜓	tʰiŋ2	ting2	ting2	赣			120000		
蜘	tsi1	zi1	zhi1	赣			101174		
蜜	mɨʔ6	mek6	mi4	赣			120000		
蜜	mit6	mit6	mi4	赣			120000		
蜡	læt5	laet5	la4	赣			120000		
蜻	tɕʰiɑŋ1	qiang1	qing1	赣			120000		
蝇	ȵin2	nin2	ying2	赣			120000		
蝇	in2	yin2	ying2	赣			120000		
蝌	kʰo1	ko1	ke1	赣			100984		
蝗	foŋ2	fong2	huang2	赣			120000		
蝴	fu2	fu2	hu2	赣			120000		
蝶	tiɛ2	die2	die2	赣			120000		
蝶	tʰiɛʔ6	tiek6	die2	赣			120000		
螃	pʰoŋ2	pong2	pang2	赣			120000		
融	luŋ2	lung2	rong2	赣			120000		
融	ȵiuŋ2	niung2	rong2	赣			120000		
螺	lo2	lo2	luo2	赣			145000		
蟁	min2	min2	wen2	赣	蚊子	wen2 zi5	122406		
蟆	ma2	ma2	ma2	赣			120000		
蟒	moŋ3	mong3	mang3	赣			90000		
蟥	uoŋ2	wong2	huang2	赣			90000		
蠢	tsʰyn3	cyun3	chun3	赣			120000		
血	ɕuɛt5	xuet5	xue4	赣			170000		
血	ɕyɵʔ5	xyuok5	xue4	赣			170000		
衁	uoŋ4	wong4	huang1	赣	凝固的动物血块	ning2 gu4 de5 dong4 wu4 xue4 kuai4	124071		
行	hɛn2	hen2	xing2	赣			270000		
行	hoŋ2	hong2	xing2	赣			270000		
行	ɕin2	xin2	xing2	赣			270000		
衔	han2	han2	xian2	赣			150000		
衔	haŋ2	hang2	xian2	赣			150000		
衔	ɕiɛn2	xien2	xian2	赣			150000		
街	kai1	gai1	jie1	赣			145000		
衙	ŋa2	nga2	ya2	赣			120000		
衡	hɛn2	hen2	heng2	赣			30000		
衡	hiɛn2	hien2	heng2	赣			30000		
衣	i1	yi1	yi1	赣			120000		
补	pu3	bu3	bu3	赣			350000		
表	piau3	biau3	biao3	赣			180000		
表	piɛu3	bieu3	biao3	赣			180000		
衩	tsʰa3	ca3	cha3	赣			76254		
衩	tsʰai3	cai3	cha3	赣			76254		
衫	san1	san1	shan1	赣			120000		
衬	tsʰɛn4	cen4	chen4	赣			120000		
衬	tsʰin4	cin4	chen4	赣			120000		
衬	tsʰuɛn4	cun4	chen4	赣			120000		
衰	ŋɛi1	ngei1	shuai1	赣			120000		
衰	sɛi1	sei1	shuai1	赣			120000		
衷	tsuŋ1	zung1	zhong1	赣			120000		
袁	ȵyon2	nyuon2	yuan2	赣			120000		
袁	yon2	yon2	yuan2	赣			120000		
袁	yon2	yuon2	yuan2	赣			120000		
袄	ŋɑu3	ngau3	ao3	赣			120000		
袋	tʰɛi1	tei1	dai4	赣			120000		
袍	pʰɑu2	pau2	pao2	赣			120000		
袒	tʰiɛn3	tien3	tan3	赣			73014		
袖	tɕʰiəu4	qieu4	xiu4	赣			100000		
袖	tɕʰiu1	qiu1	xiu4	赣			100000		
袖	tɕʰiuʔ6	qiuk6	xiu4	赣			100000		
袜	uæt5	waet5	wa4	赣			120000		
被	pi4	bi4	bei4	赣			406300		
被	pʰi4	pi4	bei4	赣			406300		
袭	ɕip6	xip6	xi2	赣			101876		
袱	fuʔ6	fuk6	fu2	赣			120000		
裁	tsʰɛi2	cei2	cai2	赣			120000		
裂	liɛt6	liet6	lie4	赣			120000		
装	tsoŋ1	zong1	zhuang1	赣			123600		
裆	toŋ1	dong1	dang1	赣			90000		
裕	ȵi4	ni4	yu4	赣			120000		
裕	y4	yu4	yu4	赣			120000		
裙	tsʰyn2	cyun2	qun2	赣			120000		
裙	tɕʰin2	qin2	qun2	赣			120000		
裙	tɕʰuɛn2	qun2	qun2	赣			120000		
裤	kʰu4	ku4	ku4	赣			120000		
裱	piɛu3	bieu3	biao3	赣			90000		
裳	soŋ2	song2	shang5	赣			120000		
裴	pʰɛi2	pei2	pei2	赣			90000		
裹	kuo3	guo3	guo3	赣			120000		
褂	kua4	gua4	gua4	赣			120000		
褪	tʰɛi4	tei4	tui4	赣			109938		
褯	tɕʰia4	qia4	jie4	赣			5000		
襄	ɕioŋ1	xiong1	xiang1	赣			90000		
襻	pʰan4	pan4	pan4	赣			90000		
西	ɕi1	xi1	xi1	赣			120000		
要	iɛu1	yeu1	yao4	赣			406581		
要	iɛu4	yeu4	yao4	赣			406581		
覆	fuʔ5	fuk5	fu4	赣			120000		
见	tɕiɛn4	jien4	jian4	赣			245000		
观	kuɛn1	gun1	guan1	赣			145000		
观	kuɛn4	gun4	guan1	赣			145000		
观	kuon1	guon1	guan1	赣			145000		
规	kui1	gui1	gui1	赣			145000		
规	kʰuɛi1	kui1	gui1	赣			145000		
觅	miʔ6	mik6	mi4	赣			100742		
视	si4	si4	shi4	赣			145000		
览	lan3	lan3	lan3	赣			120000		
览	lən3	len3	lan3	赣			120000		
觉	kɑu4	gau4	jue2	赣			180000		
觉	kɔʔ5	gok5	jue2	赣			180000		
角	kɔʔ5	gok5	jiao3	赣			145000		
角	tɕiɔʔ5	jiok5	jiao3	赣			145000		
觘	tsʰɑu1	cau1	chao4	赣			120000		
解	kai3	gai3	jie3	赣			170000		
触	tsʰuʔ5	cuk5	chu4	赣			120000		
言	ȵiɛn2	nien2	yan2	赣			55000		
言	iɛn2	yen2	yan2	赣			55000		
詹	tsɛn1	zen1	zhan1	赣			90000		
誉	ȵi4	ni4	yu4	赣			120000		
誉	y4	yu4	yu4	赣			120000		
誊	tʰɛn2	ten2	teng2	赣			120000		
誓	si4	si4	shi4	赣			120000		
警	tɕiaŋ3	jiang3	jing3	赣			120000		
警	tɕin3	jin3	jing3	赣			120000		
计	ki4	gi4	ji4	赣			200000		
计	tɕi4	ji4	ji4	赣			200000		
订	tən4	den4	ding4	赣			100000		
订	tiɑŋ4	diang4	ding4	赣			100000		
订	tʰiŋ4	ting4	ding4	赣			100000		
认	ȵin4	nin4	ren4	赣			170000		
讥	tɕi1	ji1	ji1	赣			120000		
讨	tʰɑu3	tau3	tao3	赣			120000		
让	loŋ4	long4	rang4	赣			370000		
让	ȵioŋ4	niong4	rang4	赣			370000		
训	ɕuɛn4	xun4	xun4	赣			120000		
议	ȵi1	ni1	yi4	赣			120000		
讯	ɕin4	xin4	xun4	赣			106006		
讯	ɕuɛn4	xun4	xun4	赣			106006		
记	tɕi4	ji4	ji4	赣			163850		
讲	koŋ3	gong3	jiang3	赣			175000		
讳	fɛi4	fei4	hui4	赣			108601		
讳	uɛi4	wui4	hui4	赣			108601		
讶	ŋaʔ5	ngak5	ya4	赣			108927		
许	ɛ1	e1	xu3	赣			124082		
许	ɛi1	ei1	xu3	赣			124082		
许	hɛi3	hei3	xu3	赣			124082		
许	ɕi3	xi3	xu3	赣			124082		
许	ɕu3	xu3	xu3	赣			124082		
讹	ŋo2	ngo2	e2	赣			120000		
论	lun4	lun4	lun4	赣			120000		
讼	suŋ4	sung4	song4	赣			131654		
讽	fuŋ3	fung3	feng3	赣			105298		
设	sa4	sa4	she4	赣			120000		
设	siɛt5	siet5	she4	赣			120000		
访	foŋ3	fong3	fang3	赣			120000		
诀	tɕyɵʔ5	jyuok5	jue2	赣			125000		
诀	tɕʰuɛʔ6	quek6	jue2	赣			125000		
证	tsən4	zen4	zheng4	赣			170000		
证	tsiŋ4	zing4	zheng4	赣			170000		
评	pʰən2	pen2	ping2	赣			150000		
评	pʰiŋ2	ping2	ping2	赣			150000		
诅	tɕu3	ju3	zu3	赣			73072		
诅	tsu3	zu3	zu3	赣			73072		
识	sɨʔ6	sek6	shi2	赣			120000		
识	siʔ6	sik6	shi2	赣			120000		
诈	tsa4	za4	zha4	赣			120000		
诉	suʔ4	suk4	su4	赣			120000		
诊	tsən3	zen3	zhen3	赣			108221		
诊	tsin3	zin3	zhen3	赣			108221		
词	tsʰi2	ci2	ci2	赣			380000		
译	iʔ6	yik6	yi4	赣			125000		
试	si4	si4	shi4	赣			220000		
试	siʔ4	sik4	shi4	赣			220000		
诗	si1	si1	shi1	赣			120000		
诚	tsʰən2	cen2	cheng2	赣			120000		
诚	tsʰiŋ2	cing2	cheng2	赣			120000		
话	fa1	fa1	hua4	赣			410000		
话	ua1	wa1	hua4	赣			410000		
诞	tʰan4	tan4	dan4	赣			104129		
诡	kui3	gui3	gui3	赣			120000		
询	ɕuɛn2	xun2	xun2	赣			103310		
该	kɛ1	ge1	gai1	赣			350000		
该	kɛi1	gei1	gai1	赣			350000		
详	ɕioŋ2	xiong2	xiang2	赣			120000		
诫	kai4	gai4	jie4	赣			102865		
诬	u1	wu1	wu1	赣			120000		
语	ȵi3	ni3	yu3	赣			410000		
误	u4	wu4	wu4	赣			160000		
诱	iəu4	yeu4	you4	赣			100343		
诱	iu4	yiu4	you4	赣			100343		
诲	fɛi4	fei4	hui4	赣			101141		
诲	fi4	fi4	hui4	赣			101141		
说	sɵt5	sot5	shuo1	赣			469817		
诵	suŋ4	sung4	song4	赣			120000		
请	tɕʰiaŋ3	qiang3	qing3	赣			370000		
请	tɕʰin3	qin3	qing3	赣			370000		
诸	tsy1	zyu1	zhu1	赣			145000		
诺	loʔ6	lok6	nuo4	赣			104414		
诺	ȵoʔ6	nok6	nuo4	赣			104414		
读	tʰuʔ6	tuk6	du2	赣			370000		
诽	fi3	fi3	fei3	赣			109515		
课	kʰo4	ko4	ke4	赣			120000		
谁	hɛi2	hei2	shui2	赣			120000		
谁	suɛi2	sui2	shui2	赣			120000		
调	tiau4	diau4	diao4	赣			370000		
调	tiɛu4	dieu4	diao4	赣			370000		
调	tʰiau2	tiau2	diao4	赣			370000		
调	tʰiɛu2	tieu2	diao4	赣			370000		
调	tʰiɛu4	tieu4	diao4	赣			370000		
谅	lioŋ4	liong4	liang4	赣			120000		
谆	tsuɛn1	zun1	zhun1	赣			108269		
谈	tʰam2	tam2	tan2	赣			255000		
谈	tʰan2	tan2	tan2	赣			255000		
谊	ȵi2	ni2	yi4	赣			101764		
谊	i2	yi2	yi4	赣			101764		
谋	mɛu2	meu2	mou2	赣			120000		
谍	tʰiɛʔ6	tiek6	die2	赣			120000		
谎	foŋ3	fong3	huang3	赣			120000		
谓	ui4	wui4	wei4	赣			120000		
谚	iɛn4	yen4	yan4	赣			101345		
谜	mi4	mi4	mi2	赣			145000		
谢	ɕia4	xia4	xie4	赣			170000		
谢	ɕiɛ4	xie4	xie4	赣			170000		
谣	ȵiau2	niau2	yao2	赣			120000		
谣	iau2	yau2	yao2	赣			120000		
谣	iɛu2	yeu2	yao2	赣			120000		
谦	tɕʰiɛn1	qien1	qian1	赣			120000		
谨	tɕin3	jin3	jin3	赣			120000		
谨	tɕʰin3	qin3	jin3	赣			120000		
谭	tʰan2	tan2	tan2	赣			120000		
谱	pʰu3	pu3	pu3	赣			120000		
谷	kuʔ5	guk5	gu3	赣			170000		
豆	tʰɛu1	teu1	dou4	赣			120000		
豇	koŋ1	gong1	jiang1	赣			75843		
豚	tʰun1	tun1	tun2	赣			125000		
象	ɕioŋ4	xiong4	xiang4	赣			120000		
豪	hɑu2	hau2	hao2	赣			120000		
豹	pɑu4	bau4	bao4	赣			120000		
豺	tsʰai2	cai2	chai2	赣			120000		
豺	tsʰɛi2	cei2	chai2	赣			120000		
貂	tiɛu1	dieu1	diao1	赣			95000		
貌	mɑu4	mau4	mao4	赣			120000		
賸	iɑŋ4	yang4	sheng4	赣	剩/多余	sheng4/duo1 yu2	127616		
賸	in4	yin4	sheng4	赣	剩/多余	sheng4/duo1 yu2	127616		
贝	pi4	bi4	bei4	赣			120000		
贝	pʰɛi4	pei4	bei4	赣			120000		
贞	tsən1	zen1	zhen1	赣			120000		
贞	tsiŋ1	zing1	zhen1	赣			120000		
负	fu4	fu4	fu4	赣			250000		
贡	kuŋ4	gung4	gong4	赣			120000		
财	tsʰɛi2	cei2	cai2	赣			145000		
责	tsɛʔ5	zek5	ze2	赣			120000		
责	tsiɛʔ5	ziek5	ze2	赣			120000		
贤	hiɛn2	hien2	xian2	赣			120000		
贤	ɕiɛn2	xien2	xian2	赣			120000		
败	pai4	bai4	bai4	赣			120000		
败	pʰai1	pai1	bai4	赣			120000		
账	tsoŋ4	zong4	zhang4	赣			120000		
货	fo4	fo4	huo4	赣			120000		
质	tsɨʔ5	zek5	zhi4	赣			177000		
质	tsit5	zit5	zhi4	赣			177000		
贩	pan3	ban3	fan4	赣			120000		
贩	fan4	fan4	fan4	赣			120000		
贪	tʰam1	tam1	tan1	赣			120000		
贪	tʰan1	tan1	tan1	赣			120000		
贪	tʰon1	ton1	tan1	赣			120000		
贫	pʰən2	pen2	pin2	赣			120000		
贫	pʰin2	pin2	pin2	赣			120000		
贬	pian3	bian3	bian3	赣			120000		
贬	piɛn3	bien3	bian3	赣			120000		
购	kiau4	giau4	gou4	赣			120000		
购	kiɛu4	gieu4	gou4	赣			120000		
购	tɕiau4	jiau4	gou4	赣			120000		
贮	tɕu4	ju4	zhu4	赣			120000		
贯	kuan4	guan4	guan4	赣			120000		
贯	kuon4	guon4	guan4	赣			120000		
贰	o4	o4	er4	赣			120000		
贱	tɕʰiɛn4	qien4	jian4	赣			120000		
贴	tʰiɛp5	tiep5	tie1	赣			120000		
贵	kui4	gui4	gui4	赣			125000		
贷	tʰɛi4	tei4	dai4	赣			120000		
贸	mɛu4	meu4	mao4	赣			120000		
贸	miau4	miau4	mao4	赣			120000		
费	fi4	fi4	fei4	赣			170000		
贺	ho4	ho4	he4	赣			120000		
贺	hɔʔ6	hok6	he4	赣			120000		
贼	tsʰɛʔ6	cek6	zei2	赣			134902		
贼	tsʰiɛʔ6	ciek6	zei2	赣			134902		
贾	ka3	ga3	jia3	赣			120000		
贿	fɛi4	fei4	hui4	赣			102979		
赁	lən4	len4	lin4	赣			101509		
赂	lu4	lu4	lu4	赣			106773		
赃	tsoŋ1	zong1	zang1	赣			120000		
资	tsi1	zi1	zi1	赣			120000		
赊	sa1	sa1	she1	赣			90000		
赌	tu3	du3	du3	赣			120000		
赎	suʔ6	suk6	shu2	赣			145000		
赏	soŋ3	song3	shang3	赣			120000		
赔	pʰɛi2	pei2	pei2	赣			120000		
赖	lai4	lai4	lai4	赣			170000		
赚	tsʰan4	can4	zhuan4	赣			150000		
赛	sai4	sai4	sai4	赣			120000		
赛	sɛi4	sei4	sai4	赣			120000		
赞	tsiɛn4	zien4	zan4	赣			125000		
