本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
指日可下	tsɿ3 lɛt7 kʰo3 ha6	zi3 let6 ko3 ha5	zhi3 ri4 ke3 xia4	文			8		
日公	lɛt7 kuŋ1	let6 gung1	ri4 gong1	文			8		
日剧	lɛt7 tɕy5	let6 jyu4	ri4 ju4	文			8		
日坛	lɛt7 tʰan2	let6 tan2	ri4 tan2	文			8		
日夫	lɛt7 fu1	let6 fu1	ri4 fu1	文			8		
日斑	lɛt7 pan1	let6 ban1	ri4 ban1	文			8		
日本学	lɛt7 pɨn3 hoʔ7	let6 ben3 hok6	ri4 ben3 xue2	文			8		
日班	lɛt7 pan1	let6 ban1	ri4 ban1	文			8		
日立公司	lɛt7 lit7 kuŋ1 sɿ1	let6 lit6 gung1 si1	ri4 li4 gong1 si1	文			8		
日落而息	lɛt7 lɔʔ8 ɵ5 ɕit7	let6 lok7 o4 xit6	ri4 luo4 er2 xi1	文			8		
明日黄花	min5 ȵit7 uɔŋ5 fa1	min4 nit6 wong4 fa1	ming2 ri4 huang2 hua1	白			8		
李日公	li3 lɛt7 kuŋ1	li3 let6 gung1	li3 ri4 gong1	文			25008		
法制日报	fat7 tsɿ5 lɛt7 pau5	fat6 zi4 let6 bau4	fa3 zhi4 ri4 bao4	文			8		
百十余	paʔ7 ɕit8 y5	bak6 xit7 yu4	bai3 shi2 yu2	白			8		
百十号	paʔ7 ɕit8 hau6	bak6 xit7 hau5	bai3 shi2 hao4	白			8		
百十步	paʔ7 ɕit8 pʰu6	bak6 xit7 pu5	bai3 shi2 bu4	白			8		
百家饭	pet7 ka1 fan6	bet6 ga1 fan5	bai3 jia1 fan4	文			8		
祖日桓	tsu3 lɛt7 fon5	zu3 let6 fon4	zu3 ri4 huan2	文			5008		
第三十三届	tʰi6 san1 ɕit8 san1 kai5	ti5 san1 xit7 san1 gai4	di4 san1 shi2 san1 jie4	白			8		
第三十九回	tʰi6 san1 ɕit8 tɕiu3 fɨi5	ti5 san1 xit7 jiu3 fei4	di4 san1 shi2 jiu3 hui2	白			8		
第三十二条	tʰi6 san1 ɕit8 ɵ6 tʰiɛu2	ti5 san1 xit7 o5 tieu2	di4 san1 shi2 er4 tiao2	白			8		
第三十六届	tʰi6 san1 ɕit8 liuʔ7 kai5	ti5 san1 xit7 liuk6 gai4	di4 san1 shi2 liu4 jie4	白			8		
第八十三	tʰi6 pat7 ɕit8 san1	ti5 bat6 xit7 san1	di4 ba1 shi2 san1	白			8		
第八日	tʰi6 pat7 ȵit7	ti5 bat6 nit6	di4 ba1 ri4	白	第八天		8		
第一十三代	tʰi6 it7 ɕit8 san1 tʰai6	ti5 yit6 xit7 san1 tai5	di4 yi1 shi2 san1 dai4	白	第十三代	di4 shi2 san1 dai4	8		
第一十三层	tʰi6 it7 ɕit8 san1 tsʰɛn2	ti5 yit6 xit7 san1 cen2	di4 yi1 shi2 san1 ceng2	白	第十三层	di4 shi2 san1 ceng2	8		
第十具	tʰi6 ɕit8 tɕʰy6	ti5 xit7 qyu5	di4 shi2 ju4	白			8		
第十招	tʰi6 ɕit8 tsɛu1	ti5 xit7 zeu1	di4 shi2 zhao1	白			8		
第四十一条	tʰi6 sɿ5 ɕit8 it7 tʰiɛu2	ti5 si4 xit7 yit6 tieu2	di4 si4 shi2 yi1 tiao2	白			8		
第四十回	tʰi6 sɿ5 ɕit8 fɨi5	ti5 si4 xit7 fei4	di4 si4 shi2 hui2	白			8		
蒋日记	tɕiɔŋ3 lɛt7 tɕi5	jiong3 let6 ji4	jiang3 ri4 ji4	文			8		
那狗日	la3 kiɛu3 lɛt7	la3 gieu3 let6	na4 gou3 ri4	文			8		
一个二十五六岁	it7 ko5 ɵ6 ɕit8 ŋ̍3 liuʔ7 sui5	yit6 go4 o5 xit7 ng3 liuk6 sui4	yi2 ge4 er4 shi2 wu3 liu4 sui4	白			7		
一个一十一二岁	it7 ko5 it7 ɕit8 it7 ɵ6 sui5	yit6 go4 yit6 xit7 yit6 o5 sui4	yi2 ge4 yi1 shi2 yi1 er4 sui4	白	一个十一二岁	yi2 ge4 shi2 yi1 er4 sui4	7		
一个一十八九岁	it7 ko5 it7 ɕit8 pat7 tɕiu3 sui5	yit6 go4 yit6 xit7 bat6 jiu3 sui4	yi2 ge4 yi1 shi2 ba1 jiu3 sui4	白	一个十八九岁	yi2 ge4 shi2 ba1 jiu3 sui4	7		
一十九句	it7 ɕit8 tɕiu3 tɕy5	yit6 xit7 jiu3 jyu4	yi1 shi2 jiu3 ju4	白	十九句		7		
一十五名	it7 ɕit8 ŋ̍3 miᴀŋ5	yit6 xit7 ng3 miang4	yi1 shi2 wu3 ming2	白	十五名		7		
一十八位	it7 ɕit8 pat7 ui6	yit6 xit7 bat6 wui5	yi1 shi2 ba1 wei4	白	十八位		7		
一千五百名	it7 tɕʰiɛn1 ŋ̍3 paʔ7 miᴀŋ5	yit6 qien1 ng3 bak6 miang4	yi1 qian1 wu3 bai3 ming2	白			7		
一百九十	it7 paʔ7 tɕiu3 ɕit8	yit6 bak6 jiu3 xit7	yi4 bai3 jiu3 shi2	白			7		
一百二十万	it7 paʔ7 ɵ6 ɕit8 uan6	yit6 bak6 o5 xit7 wan5	yi4 bai3 er4 shi2 wan4	白			7		
一百五十公里	it7 paʔ7 ŋ̍3 ɕit8 kuŋ1 li3	yit6 bak6 ng3 xit7 gung1 li3	yi4 bai3 wu3 shi2 gong1 li3	白			7		
一百五十斤	it7 paʔ7 ŋ̍3 ɕit8 tɕin1	yit6 bak6 ng3 xit7 jin1	yi4 bai3 wu3 shi2 jin1	白			7		
一百五十步	it7 paʔ7 ŋ̍3 ɕit8 pʰu6	yit6 bak6 ng3 xit7 pu5	yi4 bai3 wu3 shi2 bu4	白			7		
七七四十	tɕʰit7 tɕʰit7 sɿ5 ɕit8	qit6 qit6 si4 xit7	qi1 qi1 si4 shi2	白			7		
七十三	tɕʰit7 ɕit8 san1	qit6 xit7 san1	qi1 shi2 san1	白			7		
七十五岁	tɕʰit7 ɕit8 ŋ̍3 sui5	qit6 xit7 ng3 sui4	qi1 shi2 wu3 sui4	白			7		
七十余岁	tɕʰit7 ɕit8 y5 sui5	qit6 xit7 yu4 sui4	qi1 shi2 yu2 sui4	白			7		
三十五元	san1 ɕit8 ŋ̍3 ȵyon5	san1 xit7 ng3 nyuon4	san1 shi2 wu3 yuan2	白			7		
三十余个	san1 ɕit8 y5 ko5	san1 xit7 yu4 go4	san1 shi2 yu2 ge4	白			7		
三十余岁	san1 ɕit8 y5 sui5	san1 xit7 yu4 sui4	san1 shi2 yu2 sui4	白			7		
三十六卷	san1 ɕit8 liuʔ7 tɕyon5	san1 xit7 liuk6 jyuon4	san1 shi2 liu4 juan3	白			7		
三十六只	san1 ɕit8 liuʔ7 tsɿʔ7	san1 xit7 liuk6 zik6	san1 shi2 liu4 zhi3	白			7		
三十六处	san1 ɕit8 liuʔ7 tsʰu3	san1 xit7 liuk6 cu3	san1 shi2 liu4 chu4	白			7		
三十六招	san1 ɕit8 liuʔ7 tsɛu1	san1 xit7 liuk6 zeu1	san1 shi2 liu4 zhao1	白			7		
三十六门	san1 ɕit8 liuʔ7 mɨn5	san1 xit7 liuk6 men4	san1 shi2 liu4 men2	白			7		
三十多块	san1 ɕit8 to1 kʰuai3	san1 xit7 do1 kuai3	san1 shi2 duo1 kuai4	白			7		
三十条	san1 ɕit8 tʰiɛu2	san1 xit7 tieu2	san1 shi2 tiao2	白			7		
三十秒	san1 ɕit8 miɛu3	san1 xit7 mieu3	san1 shi2 miao3	白			7		
三四百名	san1 sɿ5 paʔ7 miᴀŋ5	san1 si4 bak6 miang4	san1 si4 bai3 ming2	白			7		
不可终日	pet7 kʰo3 tsuŋ1 lɛt7	bet6 ko3 zung1 let6	bu4 ke3 zhong1 ri4	文			7		
两三百名	liɔŋ3 san1 paʔ7 miᴀŋ5	liong3 san1 bak6 miang4	liang3 san1 bai3 ming2	白			7		
两日游	liɔŋ3 lɛt7 iu5	liong3 let6 yiu4	liang3 ri4 you2	文			7		
中共十四大	tsuŋ1 kʰuŋ6 sɨt8 sɿ5 tʰai6	zung1 kung5 set7 si4 tai5	zhong1 gong4 shi2 si4 da4	文			7		
中国红十字会总会	tsuŋ1 kuɛt7 fuŋ5 sɨt8 tsʰɿ6 fɨi6 tsuŋ3 fɨi6	zung1 guet6 fung4 set7 ci5 fei5 zung3 fei5	zhong1 guo2 hong2 shi2 zi4 hui4 zong3 hui4	文			7		
九千九百九十九间	tɕiu3 tɕʰiɛn1 tɕiu3 paʔ7 tɕiu3 ɕit8 tɕiu3 kan1	jiu3 qien1 jiu3 bak6 jiu3 xit7 jiu3 gan1	jiu3 qian1 jiu3 bai3 jiu3 shi2 jiu3 jian1	白			7		
二万名	ɵ6 uan6 miᴀŋ5	o5 wan5 miang4	er4 wan4 ming2	白			7		
二十一名	ɵ6 ɕit8 it7 miᴀŋ5	o5 xit7 yit6 miang4	er4 shi2 yi1 ming2	白			7		
二十七八	ɵ6 ɕit8 tɕʰit7 pat7	o5 xit7 qit6 bat6	er4 shi2 qi1 ba1	白			7		
二十二点	ɵ6 ɕit8 ɵ6 tiɛn3	o5 xit7 o5 dien3	er4 shi2 er4 dian3	白			7		
二十位	ɵ6 ɕit8 ui6	o5 xit7 wui5	er4 shi2 wei4	白			7		
二十余只	ɵ6 ɕit8 y5 tsɿʔ7	o5 xit7 yu4 zik6	er4 shi2 yu2 zhi3	白			7		
二十余家	ɵ6 ɕit8 y5 ka1	o5 xit7 yu4 ga1	er4 shi2 yu2 jia1	白			7		
二十余艘	ɵ6 ɕit8 y5 sau1	o5 xit7 yu4 sau1	er4 shi2 yu2 sou1	白			7		
二十几只	ɵ6 ɕit8 tɕi3 tsɿʔ7	o5 xit7 ji3 zik6	er4 shi2 ji3 zhi1	白			7		
二十厘米	ɵ6 ɕit8 li5 mi3	o5 xit7 li4 mi3	er4 shi2 li2 mi3	白			7		
二十发	ɵ6 ɕit8 fat7	o5 xit7 fat6	er4 shi2 fa1	白			7		
二十四把	ɵ6 ɕit8 sɿ5 pa3	o5 xit7 si4 ba3	er4 shi2 si4 ba3	白			7		
二十四条	ɵ6 ɕit8 sɿ5 tʰiɛu2	o5 xit7 si4 tieu2	er4 shi2 si4 tiao2	白			7		
二十四部	ɵ6 ɕit8 sɿ5 pʰu6	o5 xit7 si4 pu5	er4 shi2 si4 bu4	白			7		
二十枚	ɵ6 ɕit8 mi5	o5 xit7 mi4	er4 shi2 mei2	白			7		
五六十斤	ŋ̍3 liuʔ7 ɕit8 tɕin1	ng3 liuk6 xit7 jin1	wu3 liu4 shi2 jin1	白			7		
五十万元	ŋ̍3 ɕit8 uan6 ȵyon5	ng3 xit7 wan5 nyuon4	wu3 shi2 wan4 yuan2	白			7		
五十三岁	ŋ̍3 ɕit8 san1 sui5	ng3 xit7 san1 sui4	wu3 shi2 san1 sui4	白			7		
五十余年	ŋ̍3 ɕit8 y5 ȵiɛn5	ng3 xit7 yu4 nien4	wu3 shi2 yu2 nian2	白			7		
五十余日	ŋ̍3 ɕit8 y5 lɛt7	ng3 xit7 yu4 let6	wu3 shi2 yu2 ri4	文			7		
五十四岁	ŋ̍3 ɕit8 sɿ5 sui5	ng3 xit7 si4 sui4	wu3 shi2 si4 sui4	白			7		
五千名	ŋ̍3 tɕʰiɛn1 miᴀŋ5	ng3 qien1 miang4	wu3 qian1 ming2	白			7		
八十三万	pat7 ɕit8 san1 uan6	bat6 xit7 san1 wan5	ba1 shi2 san1 wan4	白			7		
八十余万	pat7 ɕit8 y5 uan6	bat6 xit7 yu4 wan5	ba1 shi2 yu2 wan4	白			7		
八十多个	pat7 ɕit8 to1 ko5	bat6 xit7 do1 go4	ba1 shi2 duo1 ge4	白			7		
六十两	liuʔ7 ɕit8 liɔŋ3	liuk6 xit7 liong3	liu4 shi2 liang3	白			7		
六十出头	liuʔ7 ɕit8 tsʰuʔ7 tʰɛu2	liuk6 xit7 cuk6 teu2	liu4 shi2 chu1 tou2	白			7		
六十名	liuʔ7 ɕit8 miᴀŋ5	liuk6 xit7 miang4	liu4 shi2 ming2	白			7		
六十篇	liuʔ7 ɕit8 pʰiɛn1	liuk6 xit7 pien1	liu4 shi2 pian1	白			7		
几万几十万	tɕi3 uan6 tɕi3 ɕit8 uan6	ji3 wan5 ji3 xit7 wan5	ji3 wan4 ji3 shi2 wan4	白			7		
几十秒	tɕi3 ɕit8 miɛu3	ji3 xit7 mieu3	ji3 shi2 miao3	白			7		
几十部	tɕi3 ɕit8 pʰu6	ji3 xit7 pu5	ji3 shi2 bu4	白			7		
几十颗	tɕi3 ɕit8 kʰuo1	ji3 xit7 kuo1	ji3 shi2 ke1	白			7		
北京市红十字会	pɛt7 tɕin1 sɿ6 fuŋ5 sɨt8 tsʰɿ6 fɨi6	bet6 jin1 si5 fung4 set7 ci5 fei5	bei3 jing1 shi4 hong2 shi2 zi4 hui4	文			7		
一十一个月	it7 ɕit8 it7 ko5 ȵyot8	yit6 xit7 yit6 go4 nyuot7	yi1 shi2 yi2 ge4 yue4	赣	十一个月	shi2 yi2 ge4 yue4	7		
一十一处	it7 ɕit8 it7 tsʰu3	yit6 xit7 yit6 cu3	yi1 shi2 yi1 chu4	白	十一处	shi2 yi1 chu4	7		
一十一点半	it7 ɕit8 it7 tiɛn3 pon5	yit6 xit7 yit6 dien3 bon4	yi1 shi2 yi4 dian3 ban4	白	十一点半	shi2 yi4 dian3 ban4	7		
一十一篇	it7 ɕit8 it7 pʰiɛn1	yit6 xit7 yit6 pien1	yi1 shi2 yi1 pian1	白	十一篇	shi2 yi1 pian1	7		
一十一部	it7 ɕit8 it7 pʰu6	yit6 xit7 yit6 pu5	yi1 shi2 yi1 bu4	白	十一部	shi2 yi1 bu4	7		
十万多	ɕit8 uan6 to1	xit7 wan5 do1	shi2 wan4 duo1	白			7		
一十三位	it7 ɕit8 san1 ui6	yit6 xit7 san1 wui5	yi1 shi2 san1 wei4	白	十三位	shi2 san1 wei4	7		
一十三卷	it7 ɕit8 san1 tɕyon5	yit6 xit7 san1 jyuon4	yi1 shi2 san1 juan3	白	十三卷	shi2 san1 juan3	7		
一十二只	it7 ɕit8 ɵ6 tsɿʔ7	yit6 xit7 o5 zik6	yi1 shi2 er4 zhi3	白	十二只	shi2 er4 zhi3	7		
一十二招	it7 ɕit8 ɵ6 tsɛu1	yit6 xit7 o5 zeu1	yi1 shi2 er4 zhao1	白	十二招	shi2 er4 zhao1	7		
一十二支	it7 ɕit8 ɵ6 tsɿ1	yit6 xit7 o5 zi1	yi1 shi2 er4 zhi1	白	十二支	shi2 er4 zhi1	7		
一十二章	it7 ɕit8 ɵ6 tsɔŋ1	yit6 xit7 o5 zong1	yi1 shi2 er4 zhang1	白	十二章	shi2 er4 zhang1	7		
一十二颗	it7 ɕit8 ɵ6 kʰuo1	yit6 xit7 o5 kuo1	yi1 shi2 er4 ke1	白	十二颗	shi2 er4 ke1	7		
一十五六年	it7 ɕit8 ŋ̍3 liuʔ7 ȵiɛn5	yit6 xit7 ng3 liuk6 nien4	yi1 shi2 wu3 liu4 nian2	白	十五六年	shi2 wu3 liu4 nian2	7		
一十五米	it7 ɕit8 ŋ̍3 mi3	yit6 xit7 ng3 mi3	yi1 shi2 wu3 mi3	白	十五米	shi2 wu3 mi3	7		
一十余万户	it7 ɕit8 y5 uan6 fu6	yit6 xit7 yu4 wan5 fu5	yi1 shi2 yu2 wan4 hu4	白	十余万户	shi2 yu2 wan4 hu4	7		
一十余艘	it7 ɕit8 y5 sau1	yit6 xit7 yu4 sau1	yi1 shi2 yu2 sou1	白	十余艘	shi2 yu2 sou1	7		
一十八两	it7 ɕit8 pat7 liɔŋ3	yit6 xit7 bat6 liong3	yi1 shi2 ba1 liang3	白	十八两	shi2 ba1 liang3	7		
一十八卷	it7 ɕit8 pat7 tɕyon5	yit6 xit7 bat6 jyuon4	yi1 shi2 ba1 juan3	白	十八卷	shi2 ba1 juan3	7		
一十八块	it7 ɕit8 pat7 kʰuai3	yit6 xit7 bat6 kuai3	yi1 shi2 ba1 kuai4	白	十八块	shi2 ba1 kuai4	7		
一十八处	it7 ɕit8 pat7 tsʰu3	yit6 xit7 bat6 cu3	yi1 shi2 ba1 chu4	白	十八处	shi2 ba1 chu4	7		
一十八盘	it7 ɕit8 pat7 pʰon2	yit6 xit7 bat6 pon2	yi1 shi2 ba1 pan2	白	十八盘	shi2 ba1 pan2	7		
一十八部	it7 ɕit8 pat7 pʰu6	yit6 xit7 bat6 pu5	yi1 shi2 ba1 bu4	白	十八部	shi2 ba1 bu4	7		
一十八颗	it7 ɕit8 pat7 kʰuo1	yit6 xit7 bat6 kuo1	yi1 shi2 ba1 ke1	白	十八颗	shi2 ba1 ke1	7		
一十六位	it7 ɕit8 liuʔ7 ui6	yit6 xit7 liuk6 wui5	yi1 shi2 liu4 wei4	白	十六位	shi2 liu4 wei4	7		
一十六根	it7 ɕit8 liuʔ7 kiɛn1	yit6 xit7 liuk6 gien1	yi1 shi2 liu4 gen1	白	十六根	shi2 liu4 gen1	7		
十冬腊月	ɕit8 tuŋ1 lat7 ȵyot8	xit7 dung1 lat6 nyuot7	shi2 dong1 la4 yue4	赣			7		
一十几万两	it7 ɕit8 tɕi3 uan6 liɔŋ3	yit6 xit7 ji3 wan5 liong3	yi1 shi2 ji3 wan4 liang3	白	十几万两	shi2 ji3 wan4 liang3	7		
一十几千米	it7 ɕit8 tɕi3 tɕʰiɛn1 mi3	yit6 xit7 ji3 qien1 mi3	yi1 shi2 ji3 qian1 mi3	白	十几千米	shi2 ji3 qian1 mi3	7		
一十几口	it7 ɕit8 tɕi3 kʰiɛu3	yit6 xit7 ji3 kieu3	yi1 shi2 ji3 kou3	白	十几口	shi2 ji3 kou3	7		
一十几把	it7 ɕit8 tɕi3 pa3	yit6 xit7 ji3 ba3	yi1 shi2 ji3 ba3	白	十几把	shi2 ji3 ba3	7		
一十几日	it7 ɕit8 tɕi3 ȵit7	yit6 xit7 ji3 nit6	shi2 ji3 ri4	白	十几天		7		
一十几杯	it7 ɕit8 tɕi3 pi1	yit6 xit7 ji3 bi1	yi1 shi2 ji3 bei1	白	十几杯	shi2 ji3 bei1	7		
一十几片	it7 ɕit8 tɕi3 pʰiɛn5	yit6 xit7 ji3 pien4	yi1 shi2 ji3 pian4	白	十几片	shi2 ji3 pian4	7		
一十几路	it7 ɕit8 tɕi3 lu6	yit6 xit7 ji3 lu5	yi1 shi2 ji3 lu4	白	十几路	shi2 ji3 lu4	7		
一十几遍	it7 ɕit8 tɕi3 piɛn5	yit6 xit7 ji3 bien4	yi1 shi2 ji3 bian4	白	十几遍	shi2 ji3 bian4	7		
一十几道	it7 ɕit8 tɕi3 tʰau6	yit6 xit7 ji3 tau5	yi1 shi2 ji3 dao4	白	十几道	shi2 ji3 dao4	7		
一十多只	it7 ɕit8 to1 tsɿʔ7	yit6 xit7 do1 zik6	yi1 shi2 duo1 zhi3	白	十多只	shi2 duo1 zhi3	7		
一十多辆	it7 ɕit8 to1 liɔŋ3	yit6 xit7 do1 liong3	yi1 shi2 duo1 liang4	白	十多辆	shi2 duo1 liang4	7		
十夜	ɕit8 ia6	xit7 ya5	shi2 ye4	白			7		
十对	ɕit8 tui5	xit7 dui4	shi2 dui4	白			7		
十架	ɕit8 ka5	xit7 ga4	shi2 jia4	白			7		
十款	ɕit8 kʰuon3	xit7 kuon3	shi2 kuan3	白			7		
十里堡	ɕit8 li3 pau3	xit7 li3 bau3	shi2 li3 pu4	白			7		
卡日曲	kʰa3 lɛt7 tɕʰyt7	ka3 let6 qyut6	ka3 ri4 qu1	文			7		
四五十年	sɿ5 ŋ̍3 ɕit8 ȵiɛn5	si4 ng3 xit7 nien4	si4 wu3 shi2 nian2	白			7		
四五十斤	sɿ5 ŋ̍3 ɕit8 tɕin1	si4 ng3 xit7 jin1	si4 wu3 shi2 jin1	白			7		
四五百名	sɿ5 ŋ̍3 paʔ7 miᴀŋ5	si4 ng3 bak6 miang4	si4 wu3 bai3 ming2	白			7		
四十九名	sɿ5 ɕit8 tɕiu3 miᴀŋ5	si4 xit7 jiu3 miang4	si4 shi2 jiu3 ming2	白			7		
四十五分钟	sɿ5 ɕit8 ŋ̍3 fɨn1 tsuŋ1	si4 xit7 ng3 fen1 zung1	si4 shi2 wu3 fen1 zhong1	白			7		
四十八条	sɿ5 ɕit8 pat7 tʰiɛu2	si4 xit7 bat6 tieu2	si4 shi2 ba1 tiao2	白			7		
四十八篇	sɿ5 ɕit8 pat7 pʰiɛn1	si4 xit7 bat6 pien1	si4 shi2 ba1 pian1	白			7		
四十度	sɿ5 ɕit8 tʰu6	si4 xit7 tu5	si4 shi2 du4	白			7		
女大十八变	ȵy3 tʰai6 sɨt8 pat7 piɛn5	nyu3 tai5 set7 bat6 bien4	nv3 da4 shi2 ba1 bian4	文			7		
好几十万	hau3 tɕi3 ɕit8 uan6	hau3 ji3 xit7 wan5	hao3 ji3 shi2 wan4	白			7		
好几日	hau3 tɕi3 ȵit7	hau3 ji3 nit6	hao3 ji3 ri4	白	好几天		7		
布鲁日	pu5 lu3 lɛt7	bu4 lu3 let6	bu4 lu3 ri4	文			7		
廿九日	ȵien6 tɕiu3 lɛt7	nien5 jiu3 let6	nian4 jiu3 ri4	文			7		
截止日	tɕʰiɛt8 tsɿ3 lɛt7	qiet7 zi3 let6	jie2 zhi3 ri4	文			7		
新日	ɕin1 lɛt7	xin1 let6	xin1 ri4	文			7		
日夜操劳	lɛt7 ia6 tsʰau1 lau5	let6 ya5 cau1 lau4	ri4 ye4 cao1 lao2	文			7		
日射病	lɛt7 sa6 pʰiaŋ6	let6 sa5 piang5	ri4 she4 bing4	文			7		
日本东京大学	lɛt7 pɨn3 tuŋ1 tɕin1 tʰai6 hoʔ7	let6 ben3 dung1 jin1 tai5 hok6	ri4 ben3 dong1 jing1 da4 xue2	文			7		
日本文部省	lɛt7 pɨn3 uen5 pʰu6 sen3	let6 ben3 wun4 pu5 sen3	ri4 ben3 wen2 bu4 sheng3	文			7		
日本时事社	lɛt7 pɨn3 sɿ5 sɿ6 sa6	let6 ben3 si4 si5 sa5	ri4 ben3 shi2 shi4 she4	文			7		
日杂	lɛt7 tsʰat7	let6 cat6	ri4 za2	文			7		
日瓦戈	lɛt7 ua3 kuo1	let6 wa3 guo1	ri4 wa3 ge1	文			7		
日界线	lɛt7 kai5 ɕiɛn5	let6 gai4 xien4	ri4 jie4 xian4	文			7		
日知录	lɛt7 tsɿ1 luʔ7	let6 zi1 luk6	ri4 zhi1 lu4	文			7		
日经指数	lɛt7 tɕin1 tsɿ3 su5	let6 jin1 zi3 su4	ri4 jing1 zhi3 shu4	文			7		
查理十	tsʰa2 li3 sɨt8	ca2 li3 set7	cha2 li3 shi2	文			7		
每周日	mi3 tsɛu1 lɛt7	mi3 zeu1 let6	mei3 zhou1 ri4	文			7		
百十年	paʔ7 ɕit8 ȵiɛn5	bak6 xit7 nien4	bai3 shi2 nian2	白			7		
百十斤	paʔ7 ɕit8 tɕin1	bak6 xit7 jin1	bai3 shi2 jin1	白			7		
短日照植物	ton3 lɛt7 tsɛu5 tsʰɨt8 ut7	don3 let6 zeu4 cet7 wut6	duan3 ri4 zhao4 zhi2 wu4	文			7		
第九十六	tʰi6 tɕiu3 ɕit8 liuʔ7	ti5 jiu3 xit7 liuk6	di4 jiu3 shi2 liu4	白			7		
第六十三回	tʰi6 liuʔ7 ɕit8 san1 fɨi5	ti5 liuk6 xit7 san1 fei4	di4 liu4 shi2 san1 hui2	白			7		
第一十一层	tʰi6 it7 ɕit8 it7 tsʰɛn2	ti5 yit6 xit7 yit6 cen2	di4 yi1 shi2 yi1 ceng2	白	第十一层	di4 shi2 yi1 ceng2	7		
第一十八卷	tʰi6 it7 ɕit8 pat7 tɕyon5	ti5 yit6 xit7 bat6 jyuon4	di4 yi1 shi2 ba1 juan3	白	第十八卷	di4 shi2 ba1 juan3	7		
第十颗	tʰi6 ɕit8 kʰuo1	ti5 xit7 kuo1	di4 shi2 ke1	白			7		
第四十五	tʰi6 sɿ5 ɕit8 ŋ̍3	ti5 si4 xit7 ng3	di4 si4 shi2 wu3	白			7		
第四十八回	tʰi6 sɿ5 ɕit8 pat7 fɨi5	ti5 si4 xit7 bat6 fei4	di4 si4 shi2 ba1 hui2	白			7		
罗格日	lo5 kiɛt7 lɛt7	lo4 giet6 let6	luo2 ge2 ri4	文			7		
雷日科夫	lui5 lɛt7 kʰuo1 fu1	lui4 let6 kuo1 fu1	lei2 ri4 ke1 fu1	文			7		
首一名	seu3 it7 miᴀŋ5	seu3 yit6 miang4	shou3 yi1 ming2	白			7		
黑龙江日报	hɛt7 luŋ5 kɔŋ1 lɛt7 pau5	het6 lung4 gong1 let6 bau4	hei1 long2 jiang1 ri4 bao4	文			7		
掟罯屑	tiaŋ5 ŋot7 ɕiɛt0	diang4 ngot6 xiet0	zheng3 an3 xie4	赣	扔垃圾	reng1 la1 ji1	100000		
喫茶	tɕʰiaʔ7 tsʰa2	qiak6 ca2	chi1 cha2	赣	喝茶	he1 cha2	463		
好喫	hau3 tɕʰiaʔ7	hau3 qiak6	hao3 chi1	赣	好喝	hao3 he1	315		
喫醉	tɕʰiaʔ7 tsui5	qiak6 zui4	chi1 zui4	赣	喝醉	he1 zui4	236		
塞眼	sɛt7 ŋæn3	set6 ngan3	sai1 yan3	赣	行贿	xing2 hui4	100000		
大一轮	tʰai6 it7 lin5	tai5 yit6 lin4	da4 yi1 lun2	赣			100000		
涨死人	tsɔŋ5 sɿ3 ȵin5	zong4 si3 nin4	zhang3 si3 ren2	赣			100000	气人	
今日	tɕin1 ȵit7	jin1 nit6	jin1 ri4	白			186450		
许么多	ɕy3 iɛu1 to1	xyu3 yeu1 do1	xu3 me5 duo1	赣	那么多	na4 me5 duo1	100000		
蛮多	man1 to1	man1 do1	man2 duo1	赣	很多/挺多	hen3 duo1/ting3 duo1	134625		
蛮久	man1 tɕiu3	man1 jiu3	man2 jiu3	赣	挺久/很久	ting3 jiu3/hen3 jiu3	136520		
打蛮	ta3 man1	da3 man1	da3 man2	赣	强撑/坚持	qiang2 cheng1/jian1 chi2	134450		
我戳	ŋo3 tsʰɔʔ7	ngo3 cok6	wo3 chuo1	赣	我操	wo3 cao1	100000		
戳咑姆娘	tsʰɔʔ7 taʔ7 m6 ȵiɔŋ5	cok6 dak6 m5 niong4	chuo1 da1 mu3 niang2	赣	操你妈	cao1 ni3 ma1	100000		
戳骂	tsʰɔʔ7 ma0	cok6 ma0	chuo1 ma4	赣	辱骂	ru3 ma4	135605		
好罗	hau3 lo5	hau3 lo4	hao3 luo2	赣	好搞笑	hao3 gao3 xiao4	156230		
兜嬉	tɛu1 ɕi1	deu1 xi1	dou1 xi1	赣	儿戏	er2 xi4	135602		
屙屎	ŋo1 sɿ3	ngo1 si3	e1 shi3	赣	拉屎	la1 shi3	100000		
屙尿	ŋo1 ȵiɛu6	ngo1 nieu5	e1 niao4	赣	拉尿	la1 niao4	100000		
拗卵犟	ŋau5 lon3 tɕʰiɔŋ6	ngau4 lon3 qiong5	ao3 luan3 jiang4	赣	桀骜不逊	jie2 ao4 bu4 xun4	100000		
拗卵	ŋau5 lon3	ngau4 lon3	ao3 luan3	赣	桀骜	jie2 ao4	100000		
好得	hau3 tɛt0	hau3 det0	hao3 de2	赣	幸亏	xing4 kui1	100000		
好过	hau3 kuo5	hau3 guo4	hao3 guo4	赣	好受	hao3 shou4	100000		
不了	pet7 liɛu3	bet6 lieu3	bu4 liao3	赣			105000		
马丁	ma1 tin1	ma1 din1	ma3 ding1	文			437		
