本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
档	tɔŋ1	dong1	dang4	赣			134790		
桥	tɕʰiɛu2	qieu2	qiao2	赣			120000		
桦	fa5	fa4	hua4	赣			131573		
桧	fɨi6	fei5	gui4	赣			70366		
桨	tɕiɔŋ3	jiong3	jiang3	赣			120000		
桩	tsɔːŋ1	zong1	zhuang1	赣			120000		
桫	so1	so1	suo1	赣			76414		
桴	fu1	fu1	fu2	赣			70500		
桶	tʰuŋ3	tung3	tong3	赣			145000		
桷	kɔʔ7	gok6	jue2	赣			78857		
梁	liɔŋ5	liong4	liang2	赣			120000		
梃	tʰin6	tin5	ting3	赣			77097		
梅	mi5	mi4	mei2	赣			120000		老1
梆	pɔŋ1	bong1	bang1	赣			120000		
梏	kɔʔ7	gok6	gu4	赣			78519		
梓	tsɿ3	zi3	zi3	赣			70836		
梢	sau1	sau1	shao1	赣			120000		
梦	muŋ6	mung5	meng4	赣			320000		
梧	u5	wu4	wu2	赣			120000		
梨	li5	li4	li2	赣			120000		
梭	so1	so1	suo1	赣			120000		
梯	tʰi1	ti1	ti1	赣			120000		
械	kʰai6	kai5	xie4	赣			145000		
梳	su1	su1	shu1	赣			120000		
梵	fan6	fan5	fan4	赣			72002		
梾	lai5	lai4	lai2	赣			16386		
检	tɕiɛn3	jien3	jian3	赣			170000		
棁	tʰot7	tot6	zhuo1	赣			75447		
棉	miɛn5	mien4	mian2	赣			120000		
棋	tɕʰi2	qi2	qi2	赣			120000		
棍		gun4	gun4	赣			120000		
棒	pʰɔŋ6	pong5	bang4	赣			120000		
棕	tsuŋ1	zung1	zong1	赣			120000		
棘	tɕit7	jit6	ji2	赣			104756		
棠	tʰɔŋ2	tong2	tang2	赣			120000		
棣	tʰi6	ti5	di4	赣			71744		
棨	tɕʰi3	qi3	qi3	赣			18690		
棬	tɕʰyon1	qyuon1	quan1	赣			11765		
森	sɛn1	sen1	sen1	赣			120000		
棱	lɛn5	len4	leng2	赣			120000		
棵	kʰuo1	kuo1	ke1	赣			120000		
棹	tsʰau6	cau5	zhao4	赣			71595		
棺	kuon1	guon1	guan1	赣			120000		
棻	fɨn1	fen1	fen1	赣			74809		
棼	fɨn5	fen4	fen2	赣			71452		
椁	kuɔʔ7	guok6	guo3	赣			90000		
椅	i3	yi3	yi3	赣			145000		
椋	liɔŋ5	liong4	liang2	赣			76810		
植	tsʰɨt8	cet7	zhi2	赣			128000		老1
椎	tsʰui2	cui2	chui2	赣			106744		
椐	tɕy1	jyu1	ju1	赣			77395		
椑	pi1	bi1	bei1	赣			13770		
椒	tɕiɛu1	jieu1	jiao1	赣			120000		
椟	tʰuʔ8	tuk7	du2	赣			71608		
椠	tsʰan6	can5	qian4	赣			70259		
椤	lo3	lo3	luo2	赣			79211		
椭	tʰo3	to3	tuo3	赣			103154		
椰	ia5	ya4	ye1	赣			106294		
椴	tʰon6	ton5	duan4	赣			76083		
椽	tsʰon2	con2	chuan2	赣			90000		
椿	tsʰun1	cun1	chun1	赣			120000		
椿	tsɔŋ1	zong1	chun1	赣			120000		
楂	tsa1	za1	zha1	赣			73888		
楔	ɕiɛt7	xiet6	xie1	赣			90000		
楗	tɕʰien6	qien5	jian4	赣			10044		
楚	tsʰu3	cu3	chu3	赣			125000		
楝	liɛn6	lien5	lian4	赣			90000		
楞	len5	len4	leng2	赣			13143		
楠	lan5	lan4	nan2	赣			90000		
楣	mi5	mi4	mei2	赣			72043		
楦	ɕyon5	xyuon4	xuan4	赣			90000		
楫	tɕiet7	jiet6	ji2	赣			74489		
楮	tu3	du3	chu3	赣			79350		
楯	tsʰun1	cun1	dun4	赣			76045		
楷	kʰai3	kai3	kai3	赣			120000		
楸	tɕʰiu1	qiu1	qiu1	赣			74068		
楹	in5	yin4	ying2	赣			79707		
楼	lɛu5	leu4	lou2	赣			120000		
概	kʰai3	kai3	gai4	赣			130000		老1
榄	lan3	lan3	lan3	赣			100687		
榆	y5	yu4	yu2	赣			107182		
榇	tsʰen3	cen3	chen4	赣			10935		
榈	li5	li4	lv2	赣			78162		
榉	tɕy3	jyu3	ju3	赣			70198		
榍	ɕiet7	xiet6	xie4	赣			10144		
榔	lɔŋ5	long4	lang2	赣			120000		
榕	iuŋ5	yung4	rong2	赣			109293		老1
榖	kuʔ7	guk6	gu3	赣			90000		
榛	tsen1	zen1	zhen1	赣			76511		
榜	pɔŋ3	bong3	bang3	赣			120000		
榧	fɨi3	fei3	fei3	赣			79354		
榨	tsa5	za4	zha4	赣			120000		
榭	ɕia6	xia5	xie4	赣			74572		
榴	liu5	liu4	liu2	赣			120000		
榷	kɔʔ7	gok6	que4	赣			78082		
榻	tʰat7	tat6	ta4	赣			72139		
槁	kʰau3	kau3	gao3	赣			70598		
槊	sɔʔ7	sok6	shuo4	赣			70653		
槌	tsʰui2	cui2	chui2	赣			90000		
槎	tsʰa2	ca2	cha2	赣			102093		
槐	fai2	fai2	huai2	赣			120000		
槚	ka3	ga3	jia3	赣			19802		
槛	kʰan3	kan3	kan3	赣			101366		
槟	pin1	bin1	bin1	赣			90000		
槠	tɕy1	jyu1	zhu1	赣			74828		
槭	tɕiuʔ7	jiuk6	qi1	赣			76074		
槲	fuʔ8	fuk7	hu2	赣			77266		
槽	tsʰau2	cau2	cao2	赣			145000		
槽	tsau1	zau1	cao2	赣			145000		
槿	tɕin0	jin0	jin3	赣			90000		
樊	fan5	fan4	fan2	赣			73884		
樘	tsʰen1	cen1	tang2	赣			76986		
樟	tsɔŋ1	zong1	zhang1	赣			120000		
模	mu5	mu4	mo2	赣			170000		
樯	tɕʰiɔŋ2	qiong2	qiang2	赣			71666		
樱	in1	yin1	ying1	赣			120000		
樵	tɕʰiɛu2	qieu2	qiao2	赣			90000		
樽	tsun1	zun1	zun1	赣			75809		
樾	yot7	yuot6	yue4	赣			72187		
橄	kon3	gon3	gan3	赣			133572		
橇	tɕʰieu1	qieu1	qiao1	赣			71981		
橐	tʰɔʔ7	tok6	tuo2	赣			75199		
橘	tɕyt7	jyut6	ju2	赣			120000		
橥	tɕy1	jyu1	zhu1	赣			11020		
橦	tsʰɔŋ2	cong2	tong2	赣			14489		
橱	tɕʰy2	qyu2	chu2	赣			145000		
橹	lu3	lu3	lu3	赣			90000		
橼	yon5	yuon4	yuan2	赣			75653		
檀	tʰan2	tan2	tan2	赣			120000		
檄	ɕit7	xit6	xi2	赣			70203		
檎		qin	qin2	赣			90000		
檎	tɕʰin2	qin2	qin2	赣			90000		
檎		qien	qin2	赣			90000		
檐	ien5	yen4	yan2	赣			105523		
檗	pet7	bet6	bo4	赣			79199		
檠	tɕʰin2	qin2	qing2	赣			74861		
檩	lin3	lin3	lin3	赣			75388		
檬	muŋ5	mung4	meng2	赣			120000		
檵		ji5	ji4	赣			3000		
欠	tɕʰiɛn3	qien3	qian4	赣			120000		
次	tsʰɿ3	ci3	ci4	赣			205000		
欢	fon1	fon1	huan1	赣			120000		
欣	ɕin1	xin1	xin1	赣			120000		
欤	y3	yu3	yu2	赣			72000		
欧	ŋiɛu1	ngieu1	ou1	赣			145000		
欲	yt7	yut6	yu4	赣			120000		
欸	ŋai1	ngai1	ai1	赣			178946		
欺	tɕʰi1	qi1	qi1	赣			120000		
款	kʰuon3	kuon3	kuan3	赣			125000		
歃	sat7	sat6	sha4	赣			70383		
歆	ɕin1	xin1	xin1	赣			71813		
歇	ɕiɛt7	xiet6	xie1	赣			245000		
歉	tɕʰiɛn3	qien3	qian4	赣			120000		
歌	ko1	go1	ge1	赣			145000		
歙	set7	set6	she4	赣			77155		
止	tsɿ3	zi3	zhi3	赣			145000		
此	tsʰɿ3	ci3	ci3	赣			310000		
步	pʰu6	pu5	bu4	赣			150000		
武	u3	wu3	wu3	赣			120000		
歧	tɕʰi2	qi2	qi2	赣			106764		
歪	uai1	wai1	wai1	赣			120000		
歹	tai3	dai3	dai3	赣			120000		
死	sɿ3	si3	si3	赣			370000		
歼	tɕien1	jien1	jian1	赣			105537		
殁	mɛt7	met6	mo4	赣			75926		
殂	tsʰu2	cu2	cu2	赣			71274		
殃	iɔŋ1	yong1	yang1	赣			120000		
殄	tʰien6	tien5	tian3	赣			70824		
殆	tʰai6	tai5	dai4	赣			74759		
殇	sɔŋ1	song1	shang1	赣			71175		
殉	ɕyn6	xyun5	xun4	赣			100710		
殊	ɕy1	xyu1	shu1	赣			120000		
残	tsʰan2	can2	can2	赣			120000		
殍	pʰi6	pi5	piao3	赣			76589		
殒	yn3	yun3	yun3	赣			71460		
殓	tʰiɛn6	tien5	lian4	赣			90000		
殖	tsʰət7	cet6	zhi2	赣			120000		老1
殚	tan1	dan1	dan1	赣			70261		
殛	tɕit7	jit6	ji2	赣			73710		
殡	pen5	ben4	bin4	赣			90000		
殣	tɕʰin6	qin5	jin4	赣			18369		
殪	i5	yi4	yi4	赣			76356		
殳	ɕy5	xyu4	shu1	赣			12933		
殴	ŋieu3	ngieu3	ou1	赣			101168		
段	tʰon6	ton5	duan4	赣			220000		
殷	in1	yin1	yin1	赣			120000		
殿	tʰiɛn6	tien5	dian4	赣			120000		
毁	fɨi3	fei3	hui3	赣			120000		
毁	fɨi3	fei3	hui3	赣			120000		
毂	kuʔ7	guk6	gu3	赣			70094		
毅	ȵi6	ni5	yi4	赣			105838		
毋	u5	wu4	wu2	赣			74089		
母	mu3	mu3	mu3	赣			275000		
每	mi3	mi3	mei3	赣			370000		老1
毐	ŋai1	ngai1	ai3	赣			12444		
毒	tʰuʔ8	tuk7	du2	赣			145000		
毓	yt7	yut6	yu4	赣			73157		
比	pi3	bi3	bi3	赣			370000		
毕	pit7	bit6	bi4	赣			120000		
毖	pi5	bi4	bi4	赣			76050		
毗	pʰi2	pi2	pi2	赣			74149		
毙	pʰi5	pi4	bi4	赣			120000		
毡	tsɛn1	zen1	zhan1	赣			120000		
毫	hau2	hau2	hao2	赣			120000		
毯	tʰan3	tan3	tan3	赣			120000		
毳	tsʰui3	cui3	cui4	赣			70156		
毵	san1	san1	san1	赣			16180		
毹	su1	su1	shu1	赣			75791		
氅	tsʰɔŋ3	cong3	chang3	赣			71379		
氍	tɕʰy2	qyu2	qu2	赣			77059		
氏	sɿ6	si5	shi4	赣			145000		
氐	tsɿ1	zi1	di1	赣			74408		
民	min5	min4	min2	赣			125000		
氓	mɔŋ5	mong4	mang2	赣			120000		
气	tɕʰi3	qi3	qi4	赣			180000		
氛	fɨn1	fen1	fen1	赣			104988		
氢	tɕʰin1	qin1	qing1	赣			133335		
氤	in1	yin1	yin1	赣			74230		
氧	iɔŋ3	yong3	yang3	赣			120000		
氨	ŋon1	ngon1	an1	赣			101882		
氮	tʰan6	tan5	dan4	赣			108691		
氯	liuʔ7	liuk6	lv4	赣			105059		
氲	yn1	yun1	yun1	赣			72046		
水	sui3	sui3	shui3	赣			220000		
永	iuŋ3	yung3	yong3	赣			120000		
汀	tʰin1	tin1	ting1	赣			71569		
汁	tsɨt7	zet6	zhi1	赣			120000		
求	tɕʰiu2	qiu2	qiu2	赣			140000		
汇	fɨi6	fei5	hui4	赣			145000		
汇	fɨi6	fei5	hui4	赣			145000		
汉	hon6	hon5	han4	赣			125000		
汐	ɕit7	xit6	xi1	赣			97501		
汔	ɕit7	xit6	qi4	赣			73461		
汕	san3	san3	shan4	赣			75388		
汗	hon6	hon5	han4	赣			120000		
汛	ɕin5	xin4	xun4	赣			108595		
汜	sɿ6	si5	si4	赣			72730		
汞	kuŋ3	gung3	gong3	赣			102222		
江	kɔŋ1	gong1	jiang1	赣			150000		
池	tsʰɿ2	ci2	chi2	赣			120000		
污	u1	wu1	wu1	赣			120000		
汤	tʰɔŋ1	tong1	tang1	赣			120000		
汨	mɛt7	met6	mi4	赣			73826		
汩	kut7	gut6	gu3	赣			76901		
汪	uoŋ1	wong1	wang1	赣			170000		
汭	lui6	lui5	rui4	赣			12277		
汰	tʰai3	tai3	tai4	赣			101280		
汲	tɕit7	jit6	ji2	赣			77410		
汴	pʰiɛn6	pien5	bian4	赣			90000		
汶	mɨn5	men4	wen4	赣			71975		
汹	ɕiuŋ1	xiung1	xiong1	赣			102156		
汽	tɕʰi3	qi3	qi4	赣			120000		
汾	fɨn5	fen4	fen2	赣			90000		
沁	tɕʰin3	qin3	qin4	赣			103337		
沂	ȵi5	ni4	yi2	赣			70109		
沃	uʔ7	wuk6	wo4	赣			135000		又1
沄	fɨn5	fen4	yun2	赣			15707		
沅	ȵyon5	nyuon4	yuan2	赣			78734		
沆	hɔŋ2	hong2	hang4	赣			76524		
沈	sɨn3	sen3	shen3	赣			145000		
沈	tsʰɨn5	cen4	shen3	赣			145000		
沉	tsʰən2	cen2	chen2	赣			120000		
沌	tsʰon6	con5	dun4	赣			78242		
沏	tɕʰiet7	qiet6	qi1	赣			71792		
沐	muʔ7	muk6	mu4	赣			110104		
沓	tat7	dat6	da2	赣			115000		
沔	mien3	mien3	mian3	赣			70690		
沘	pi3	bi3	bi3	赣			16421		
沙	sa1	sa1	sha1	赣			145000		
沚	tsɿ3	zi3	zhi3	赣			79891		
沛	pi5	bi4	pei4	赣			108478		
沟	kiɛu1	gieu1	gou1	赣			120000		
没	mɨt7	met6	mei2	赣			370000		
沣	fuŋ1	fung1	feng1	赣			77284		
沤	ŋiɛu5	ngieu4	ou1	赣			115000		
沥	lit7	lit6	li4	赣			101334		
沦	lɨn5	len4	lun2	赣			120000		老1
沧	tsʰɔŋ1	cong1	cang1	赣			109674		
沨	fuŋ5	fung4	feng1	赣			76691		
沩	kui1	gui1	wei2	赣			73388		
沪	fu6	fu5	hu4	赣			145000		
沫	mot7	mot6	mo4	赣			120000		
沭	sut8	sut7	shu4	赣			79886		
沮	tsu1	zu1	ju3	赣			108493		
沱	tʰo2	to2	tuo2	赣			75521		
河	ho2	ho2	he2	赣			145000		
沸	fɨi5	fei4	fei4	赣			108557		
油	iu5	yiu4	you2	赣			145000		
沼	tseu3	zeu3	zhao3	赣			109461		
沽	ku1	gu1	gu1	赣			101024		
沾	tsɛn1	zen1	zhan1	赣			120000		
沿	ȵyon5	nyuon4	yan2	赣			120000		老1
沿	iɛn5	yen4	yan2	赣			120000		新1
泄	ɕiɛt7	xiet6	xie4	赣			120000		
泅	tɕʰiu5	qiu4	qiu2	赣			90000		
泉	tɕʰyon2	qyuon2	quan2	赣			120000		
泊	pʰɔʔ8	pok7	po1	赣			132463		
泌	pi5	bi4	mi4	赣			120000		
泐	lɛt7	let6	le4	赣			76865		
泔	kon1	gon1	gan1	赣			71615		
法	fat7	fat6	fa3	赣			120000		
泖	mau3	mau3	mao3	赣			71612		
泗	sɿ5	si4	si4	赣			74005		
泚	tsʰɿ3	ci3	ci3	赣			16694		
泛	fan5	fan4	fan4	赣			155293		
泜	tsʰɿ2	ci2	zhi1	赣			13930		
泞	ȵi6	ni5	ning4	赣			105075		
泠	lin5	lin4	ling2	赣			72628		
泡	pʰau1	pau1	pao4	赣			170000		
泡	pʰau3	pau3	pao4	赣			170000		
波	po1	bo1	bo1	赣			150000		
泣	tɕʰit7	qit6	qi4	赣			120000		
泥	ȵi5	ni4	ni2	赣			120000		
注	tɕy5	jyu4	zhu4	赣			170000		老1
泪	li6	li5	lei4	赣			130000		老1
泫	ɕyon6	xyuon5	xuan4	赣			79831		
泮	pʰon3	pon3	pan4	赣			71839		
泯	min3	min3	min3	赣			101869		
泰	tʰai3	tai3	tai4	赣			120000		
泱	iɔŋ1	yong1	yang1	赣			78360		
泳	iuŋ6	yung5	yong3	赣			125000		
泵	puŋ5	bung4	beng4	赣			132818		
泷	lɔŋ5	long4	long2	赣			75082		
泸	lu5	lu4	lu2	赣			75040		
泺	lɛt7	let6	luo4	赣			79110		
泻	ɕia5	xia4	xie4	赣			120000		
泼	pʰot7	pot6	po1	赣			120000		
泽	tsʰɛt7	cet6	ze2	赣			170000		老1
泾	tɕin1	jin1	jing1	赣			73379		
洁	tɕiɛt7	jiet6	jie2	赣			120000		
洄	fɨi5	fei4	hui2	赣			72661		
洇	in5	yin4	yin1	赣			90000		
洋	iɔŋ5	yong4	yang2	赣			155000		
洌	li6	li5	lie4	赣			95116		
洎	tɕi5	ji4	ji4	赣			72782		
洑	fuʔ8	fuk7	fu2	赣			19326		
洒	sa3	sa3	sa3	赣			120000		
洗	ɕi3	xi3	xi3	赣			170000		
洙	ɕy5	xyu4	zhu1	赣			78881		
洚	kɔŋ5	gong4	jiang4	赣			10727		
洛	lɔʔ7	lok6	luo4	赣			120000		
洞	tʰuŋ6	tung5	dong4	赣			195000		
洣	mi3	mi3	mi3	赣			10991		
津	tɕin1	jin1	jin1	赣			120000		
洧	ui3	wui3	wei3	赣			78274		
洨	hau2	hau2	xiao2	赣			11971		
洪	fuŋ5	fung4	hong2	赣			120000		
洫	ɕyt7	xyut6	xu4	赣			72934		
洮	tʰau1	tau1	tao2	赣			79028		
洱	ɵ3	o3	er3	赣			71457		
洲	tsɛu1	zeu1	zhou1	赣			170000		本1
洳	ɵ5	o4	ru4	赣			77713		
洴	pʰin2	pin2	ping2	赣			11808		
洵	ɕyn1	xyun1	xun2	赣			72440		
洹	fon5	fon4	huan2	赣			79742		
洺	min5	min4	ming2	赣			10768		
活	uɛt7	wet6	huo2	赣			220000		又1
洼	ua1	wa1	wa1	赣			103677		
洽	kʰat7	kat6	qia4	赣			107170		
派	pʰai3	pai3	pai4	赣			195000		
流	liu5	liu4	liu2	赣			300000		
浃	tɕiet7	jiet6	jia1	赣			77972		
浅	tɕʰiɛn3	qien3	qian3	赣			120000		
浆	tɕiɔŋ1	jiong1	jiang1	赣			120000		
浇	tɕiɛu1	jieu1	jiao1	赣			120000		
浈	tsʰen2	cen2	zhen1	赣			11882		
浊	tsʰɔʔ7	cok6	zhuo2	赣			104725		
测	tsʰɛt7	cet6	ce4	赣			120000		
浍	kui5	gui4	hui4	赣			72993		
济	tɕi5	ji4	ji4	赣			120000		
浏	liu3	liu3	liu2	赣			107544		
浐	san3	san3	chan3	赣			14560		
浑	fɨn5	fen4	hun2	赣			120000		
浒	ɕy3	xyu3	hu3	赣			90000		
浒	fu3	fu3	hu3	赣			90000		
浓	ȵiuŋ2	niung2	nong2	赣			145000		
浔	ɕyn5	xyun4	xun2	赣			90000		
浕	tsʰen6	cen5	jin4	赣			76151		
浙	tsɛt7	zet6	zhe4	赣			120000		
浚	ɕyn5	xyun4	jun4	赣			76784		
浜	pin1	bin1	bang1	赣			79630		
浞	tsʰɔʔ7	cok6	zhuo2	赣			74720		
浡	pʰet8	pet7	bo2	赣			12429		
浣	fon6	fon5	huan4	赣			72950		
浥	ŋat7	ngat6	yi4	赣			75273		
浦	pʰu3	pu3	pu3	赣			102044		
浩	hau6	hau5	hao4	赣			103401		
浪	lɔŋ6	long5	lang4	赣			145000		
浯	u5	wu4	wu2	赣			79445		
浴	ȵiuʔ7	niuk6	yu4	赣			125538		
海	hai3	hai3	hai3	赣			240000		
浸	tɕin5	jin4	jin4	赣			145000		
浼	mi3	mi3	mei3	赣			18064		
涂	tʰu2	tu2	tu2	赣			120000		
涅	ȵiet7	niet6	nie4	赣			77349		
消	ɕiɛu1	xieu1	xiao1	赣			120000		
涉	sɛt8	set7	she4	赣			120000		
涉	sɛt7	set6	she4	赣			120000		
涌	iuŋ3	yung3	yong3	赣			108233		
涎	ɕiɛn5	xien4	xian2	赣	口水	kou3 shui3	115000		
涑	seu1	seu1	su4	赣			71505		
涓	tɕyon1	jyuon1	juan1	赣			71148		
涔	tsʰen2	cen2	cen2	赣			71457		
涕	ti0	di0	ti4	赣			120000		
涘	sɿ6	si5	si4	赣			106954		
涛	tʰau2	tau2	tao1	赣			125000		
涝	lau3	lau3	lao4	赣			107429		
涞	lai5	lai4	lai2	赣			79146		
涟	lien5	lien4	lian2	赣			77087		
涠	ui5	wui4	wei2	赣			73443		
涡	uo1	wo1	wo1	赣			120000		
涢	yn3	yun3	yun2	赣			10032		
涣	fɨi3	fei3	huan4	赣			102950		
涤	tʰit8	tit7	di2	赣			104181		
润	lɨn6	len5	run4	赣			108696		
涧	kan5	gan4	jian4	赣			103773		
涨	tsɔŋ5	zong4	zhang3	赣			130000		
涨	tsɔŋ3	zong3	zhang3	赣			130000		
涩	sɛt7	set6	se4	赣			120000		
涪	feu5	feu4	fu2	赣			74836		
涫	kuon1	guon1	guan4	赣			74481		
涮	son5	son4	shuan4	赣			103930		
涯	ŋai5	ngai4	ya2	赣			120000		
液	it7	yit6	ye4	赣			100135		
涵	hon2	hon2	han2	赣			120000		
涸	hɔʔ8	hok7	he2	赣			70449		
淀	tʰien6	tien5	dian4	赣			108231		
淄	tsɿ1	zi1	zi1	赣			72835		
淅	ɕit7	xit6	xi1	赣			75730		
淆	hau2	hau2	xiao2	赣			104633		
淇	tɕʰi2	qi2	qi2	赣			76447		
淋	lin5	lin4	lin2	赣			145000		
淌	tʰɔŋ3	tong3	tang3	赣			120000		
淑	suʔ7	suk6	shu1	赣			120000		
淖	lau6	lau5	nao4	赣			79136		
淘	tʰau2	tau2	tao2	赣			120000		
淙	sɔŋ5	song4	cong2	赣			74181		
淝	fɨi5	fei4	fei2	赣			74820		
淞	suŋ1	sung1	song1	赣			74230		
淠	pʰi3	pi3	pi4	赣			70400		
淡	tʰan6	tan5	dan4	赣			120000		
淤	y1	yu1	yu1	赣			104142		
淦	kon5	gon4	gan4	赣			120000		
淫	in5	yin4	yin2	赣			120000		
淬	tsʰui3	cui3	cui4	赣			79247		
淮	fai2	fai2	huai2	赣			120000		
深	sɨn1	sen1	shen1	赣			120000		
淳	sun5	sun4	chun2	赣			109967		老1
混	fɨn6	fen5	hun4	赣			275000		
添	tʰiɛn1	tien1	tian1	赣			120000		
渊	yon1	yuon1	yuan1	赣			120000		
渌	luʔ7	luk6	lu4	赣			79435		
渍	tsʰɿ6	ci5	zi4	赣			77317		
渎	tʰuʔ8	tuk7	du2	赣			70905		
渐	tɕʰiɛn6	qien5	jian4	赣			145000		
渑	sɨn5	sen4	mian3	赣			79515		
渗	sen5	sen4	shen4	赣			108153		
渚	tɕy3	jyu3	zhu3	赣			115000		老1
渚	tsu3	zu3	zhu3	赣			115000		新1
渝	y5	yu4	yu2	赣			108453		
渡	tʰu6	tu5	du4	赣			120000		
渣	tsa1	za1	zha1	赣			120000		
渤	pʰet8	pet7	bo2	赣			101044		
渥	ŋɔʔ7	ngok6	wo4	赣			98959		老1
温	uen1	wun1	wen1	赣			223674		
渫	tsʰat8	cat7	xie4	赣			76491		
渭	ui6	wui5	wei4	赣			73165		
港	kɔŋ3	gong3	gang3	赣			175000		
渲	ɕyon5	xyuon4	xuan4	赣			126317		
渴	kʰot7	kot6	ke3	赣			145000		
游	iu5	yiu4	you2	赣			145000		
渺	miɛu3	mieu3	miao3	赣			120000		
湃	pʰai3	pai3	pai4	赣			101938		
湄	mi5	mi4	mei2	赣			75128		
湉	tʰien2	tien2	tian2	赣			79912		
湍	tʰon1	ton1	tuan1	赣			76941		
湎	mien3	mien3	mian3	赣			76742		
湔	tɕien1	jien1	jian1	赣			76317		
湖	fu5	fu4	hu2	赣			145000		
湖	u5	wu4	hu2	赣			145000		
湘	ɕiɔŋ1	xiong1	xiang1	赣			125000		
湛	tan1	dan1	zhan4	赣			72812		
湜	sɛt7	set6	shi2	赣			79347		
湝	kai1	gai1	jie1	赣			16187		
湟	fɔŋ5	fong4	huang2	赣			72857		
湨	kuet7	guet6	ju2	赣			1000		
湫	tɕieu1	jieu1	jiao3	赣			79960		
湮	ien1	yen1	yan1	赣			73811		
湲	fan5	fan4	yuan2	赣			78421		
湾	uan1	wan1	wan1	赣			145000		
湿	sɨt7	set6	shi1	赣			145000		老1
溃	kʰui3	kui3	kui4	赣			103739		
溅	tɕien5	jien4	jian4	赣			132706		
溆	ɕy6	xyu5	xu4	赣			70492		
溇	li3	li3	lou2	赣			15422		
溉	kai5	gai4	gai4	赣			102260		
溏	tʰɔŋ2	tong2	tang2	赣			71675		
源	ȵyon5	nyuon4	yuan2	赣			170000		
溘	kʰai3	kai3	ke4	赣			71452		
溜	liu1	liu1	liu1	赣			120000		
溟	min3	min3	ming2	赣			72797		
溠	tsa1	za1	zha4	赣			15018		
溢	it7	yit6	yi4	赣			132572		
溥	pʰu3	pu3	pu3	赣			75976		
溧	lit7	lit6	li4	赣			74222		
溪	tɕʰi1	qi1	xi1	赣			145000		老1
溯	su5	su4	su4	赣			103932		
溱	tsen1	zen1	qin2	赣			72544		
溶	iuŋ5	yung4	rong2	赣			107338		
溷	fɨn6	fen5	hun4	赣			71250		
溺	ȵiɛu6	nieu5	ni4	赣			145000		
溺	ȵit7	nit6	ni4	赣			145000		
溽	ȵiuʔ7	niuk6	ru4	赣			78606		
滁	tɕʰy2	qyu2	chu2	赣			75799		
滂	pʰɔŋ1	pong1	pang1	赣			72836		
滃	uŋ3	wung3	weng1	赣			74889		
滇	tien1	dien1	dian1	赣			106913		
滋	tsɿ1	zi1	zi1	赣			120000		
滍	tsʰɿ6	ci5	zhi4	赣			18827		
滏	fu6	fu5	fu3	赣			73190		
滑	uat7	wat6	hua2	赣			120000		
滓	tsɿ3	zi3	zi3	赣			73007		
滔	tʰau1	tau1	tao1	赣			120000		
滕	tʰɛn2	ten2	teng2	赣			90000		
滗	pi5	bi4	bi4	赣			90000		
滚		gun3	gun3	赣			120000		
滞	tsʰɿ6	ci5	zhi4	赣			120000		
滟	ien6	yen5	yan4	赣			78018		
滠	set7	set6	she4	赣			18236		
满	mon3	mon3	man3	赣			225000		
滢	in5	yin4	ying2	赣			90000		
滤	li6	li5	lv4	赣			120000		
滥	lan6	lan5	lan4	赣			103472		
滦	lon5	lon4	luan2	赣			74633		
滨	pin1	bin1	bin1	赣			107611		
滩	tʰan1	tan1	tan1	赣			120000		
滪	y6	yu5	yu4	赣			78284		
滫	ɕiu3	xiu3	xiu3	赣			75328		
滹	fu1	fu1	hu1	赣			75259		
漂	pʰiɛu1	pieu1	piao1	赣			145000		
漂	pʰiɛu3	pieu3	piao1	赣			145000		
漆	tɕʰit7	qit6	qi1	赣			120000		
漉	luʔ7	luk6	lu4	赣			75089		
漏	lɛu6	leu5	lou4	赣			170000		
漓	li5	li4	li2	赣			102718		
演	iɛn3	yen3	yan3	赣			120000		
漕	tsʰau2	cau2	cao2	赣			79040		
漠	mɔʔ7	mok6	mo4	赣			120000		
漤	lan3	lan3	lan3	赣			18121		
漪	i1	yi1	yi1	赣			79003		
漫	man6	man5	man4	赣			120000		
漫	mon6	mon5	man4	赣			120000		
漭	mɔŋ3	mong3	mang3	赣			77765		
漯	lo6	lo5	luo4	赣			74257		
漱	su5	su4	shu4	赣			120000		
漳	tsɔŋ1	zong1	zhang1	赣			74362		
漶	fon6	fon5	huan4	赣			71174		
漾	iɔŋ6	yong5	yang4	赣			109357		
潋	lien3	lien3	lian4	赣			79139		
潍	ui5	wui4	wei2	赣			70559		
潏	tɕyot7	jyuot6	yu4	赣			17919		
潘	pʰon1	pon1	pan1	赣			120000		
潜	tɕʰien2	qien2	qian2	赣			107029		
潞	lu6	lu5	lu4	赣			79615		
潟	ɕit7	xit6	xi4	赣			77056		
潢	fɔŋ5	fong4	huang2	赣			71795		
潦	liɛu5	lieu4	lao3	赣			90000		
潭	tʰan2	tan2	tan2	赣			120000		
潮	tsʰɛu2	ceu2	chao2	赣			120000		
潲	sau5	sau4	shao4	赣			90000		
潴	tɕy1	jyu1	zhu1	赣			115000		老1
潸	san1	san1	shan1	赣			74541		
潺	tsʰan2	can2	chan2	赣			79908		
潼	tʰuŋ2	tung2	tong2	赣			77097		
澄	tʰen2	ten2	cheng2	赣			105547		
澈	tsʰet7	cet6	che4	赣			100650		
澉	tʰan3	tan3	gan3	赣			77544		
澌	sɿ5	si4	si1	赣			73702		
