本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
诰		gau	gao4	赣			12000		
诱		yiu	you4	赣			30000		
诲		fi	hui4	赣			30000		
诳		kuong	kuang2	赣			12000		
诳		wong	kuang2	赣			3000		
说		xyue	shuo1	赣			219817		
诵		seng	song4	赣			30000		
请		qiang	qing3	赣			30000		
诸		jyu	zhu1	赣			30000		
诹		fu	zou1	赣			12000		
诹		jyu	zou1	赣			2400		
诹		qyu	zou1	赣			2000		
诹		yu	zou1	赣			3000		
诺		lo	nuo4	赣			30000		
读		tu	du2	赣			30000		
诼		zo	zhuo2	赣			30000		
诽		fi	fei3	赣			30000		
课		ko	ke4	赣			30000		
诿		lei	wei3	赣			2400		
诿		qyu	wei3	赣			3000		
诿		wei	wei3	赣			12000		
谀		yeu	yu2	赣			7500		
谀		yu	yu2	赣			30000		
谁		xyu	shui2	赣			30000		
谂		sen	shen3	赣			30000		
调		dieu	diao4	赣			30000		
调		tieu	diao4	赣			30000		
谄		jien	chan3	赣			12000		
谄		kuong	chan3	赣			2000		
谄		sen	chan3	赣			2400		
谄		yen	chan3	赣			3000		
谅		liong	liang4	赣			30000		
谆		jyun	zhun1	赣			30000		
谇		cei	sui4	赣			2400		
谇		ceng	sui4	赣			3000		
谇		qyu	sui4	赣			2000		
谇		xyu	sui4	赣			12000		
谈		tan	tan2	赣			30000		
谊		ni	yi4	赣			30000		
谋		meu	mou2	赣			30000		
谌		jin	chen2	赣			2400		
谌		lin	chen2	赣			3000		
谌		qin	chen2	赣			12000		
谌		yin	chen2	赣			2000		
谍		die	die2	赣			30000		
谎		fong	huang3	赣			30000		
谏		han	jian4	赣			30000		
谐		xie	xie2	赣			30000		
谑		ko	xue4	赣			12000		
谑		sau	xue4	赣			2400		
谑		xio	xue4	赣			2000		
谑		yo	xue4	赣			3000		
谒		jie	ye4	赣			30000		
谓		wei	wei4	赣			30000		
谔		ngo	e4	赣			30000		
谕		xyu	yu4	赣			7500		
谕		yu	yu4	赣			30000		
谖		fan	xuan1	赣			3000		
谖		jon	xuan1	赣			2000		
谖		wan	xuan1	赣			12000		
谖		xon	xuan1	赣			2400		
谗		can	chan2	赣			12000		
谗		gan	chan2	赣			3000		
谗		jien	chan2	赣			2400		
谗		ngai	chan2	赣			2000		
谙		ngon	an1	赣			30000		
谚		yen	yan4	赣			30000		
谛		ti	di4	赣			30000		
谜		mi	mi2	赣			30000		
谝		bien	pian2	赣			3000		
谝		pan	pian2	赣			2400		
谝		piang	pian2	赣			2000		
谝		pien	pian2	赣			12000		
谟		mo	mo2	赣			30000		
谟		wu	mo2	赣			7500		
谠		dong	dang3	赣			30000		
谡		so	su4	赣			30000		
谢		xia	xie4	赣			30000		
谣		yeu	yao2	赣			30000		
谤		pong	bang4	赣			30000		
谥		si	shi4	赣			30000		
谥		yi	shi4	赣			7500		
谦		qien	qian1	赣			30000		
谧		mi	mi4	赣			30000		
谨		jin	jin3	赣			30000		
谩		man	man2	赣			30000		
谩		mien	man2	赣			7500		
谩		mon	man2	赣			6000		
谪		ca	zhe2	赣			2000		
谪		ho	zhe2	赣			3000		
谪		za	zhe2	赣			12000		
谪		zai	zhe2	赣			2400		
谬		miu	miu4	赣			30000		
谭		tan	tan2	赣			30000		
谮		lin	zen4	赣			3000		
谮		sen	zen4	赣			12000		
谮		yin	zen4	赣			2400		
谮		zen	zen4	赣			2000		
谯		qieu	qiao2	赣			30000		
谰		lan	lan2	赣			30000		
谱		pu	pu3	赣			30000		
谲		jyue	jue2	赣			3000		
谲		ko	jue2	赣			12000		
谳		jien	yan4	赣			2400		
谳		mien	yan4	赣			3000		
谳		qien	yan4	赣			12000		
谳		zan	yan4	赣			2000		
谴		qien	qian3	赣			30000		
谵		da	zhan1	赣			2400		
谵		goi	zhan1	赣			3000		
谵		ko	zhan1	赣			2000		
谵		ta	zhan1	赣			12000		
谶		lin	chen4	赣			3000		
谶		sen	chen4	赣			12000		
谶		yin	chen4	赣			2400		
谶		zen	chen4	赣			2000		
谷		gu	gu3	赣			30000		
豁		fo	huo1	赣			30000		
豆		teu	dou4	赣			30000		
豇		gong	jiang1	赣			30000		
豉		lei	shi4	赣			12000		
豉		xyu	shi4	赣			3000		
豌		wan	wan1	赣			30000		
豕		ci	shi3	赣			30000		
豚		ten	tun2	赣			30000		
豛		teng	yi4	赣			30000		
象		xiong	xiang4	赣			30000		
豢		fon	huan4	赣			30000		
豨		qiung	xi1	赣			7500		
豨		xi	xi1	赣			30000		
豪		hau	hao2	赣			30000		
豫		yu	yu4	赣			30000		
豳		bin	bin1	赣			30000		
豳		fen	bin1	赣			7500		
豸		ci	zhi4	赣			7500		
豸		ji	zhi4	赣			6000		
豸		mi	zhi4	赣			5000		
豸		qi	zhi4	赣			30000		
豹		bau	bao4	赣			30000		
豺		cai	chai2	赣			30000		
貂		dieu	diao1	赣			30000		
貅		xiu	xiu1	赣			30000		
貉		ho	hao2	赣			12000		
貉		me	hao2	赣			3000		
貊		me	mo4	赣			30000		
貌		mau	mao4	赣			30000		
貔		bi	pi2	赣			30000		
貘		me	mo4	赣			30000		
贝		bi	bei4	赣			30000		
贞		zen	zhen1	赣			30000		
负		fu	fu4	赣			30000		
贡		gung	gong4	赣			30000		
财		coi	cai2	赣			90000		
责		ze	ze2	赣			30000		
贤		xien	xian2	赣			30000		
败		pai	bai4	赣			30000		
账		jiong	zhang4	赣			30000		
货		fo	huo4	赣			30000		
质		zi	zhi4	赣			30000		
贩		fan	fan4	赣			30000		
贪		tan	tan1	赣			30000		
贫		pin	pin2	赣			30000		
贬		bien	bian3	赣			30000		
购		gieu	gou4	赣			30000		
贮		qyu	zhu4	赣			30000		
贯		guon	guan4	赣			30000		
贰		e	er4	赣			30000		
贱		qien	jian4	赣			30000		
贲		ben	ben1	赣			2000		
贲		bon	ben1	赣			2400		
贲		fen	ben1	赣			12000		
贲		fi	ben1	赣			3000		
贳		si	shi4	赣			30000		
贳		xia	shi4	赣			7500		
贴		tie	tie1	赣			30000		
贵		gui	gui4	赣			30000		
贶		kuong	kuang4	赣			30000		
贷		toi	dai4	赣			30000		
贸		meu	mao4	赣			30000		
费		fi	fei4	赣			30000		
贺		ho	he4	赣			30000		
贻		toi	yi2	赣			12000		
贻		yi	yi2	赣			3000		
贼		ce	zei2	赣			30000		
贽		zi	zhi4	赣			30000		
贾		ga	jia3	赣			30000		
贿		fi	hui4	赣			30000		
赁		lin	lin4	赣			30000		
赂		lu	lu4	赣			30000		
赃		zong	zang1	赣			30000		
资		zu	zi1	赣			30000		
赅		goi	gai1	赣			30000		
赇		ceu	qiu2	赣			7500		
赇		qiu	qiu2	赣			30000		
赈		jiang	zhen4	赣			7500		
赈		zen	zhen4	赣			30000		
赉		loi	lai4	赣			30000		
赊		xia	she1	赣			30000		
赋		fu	fu4	赣			30000		
赌		du	du3	赣			30000		
赍		lu	ji1	赣			6000		
赍		si	ji1	赣			5000		
赍		xi	ji1	赣			7500		
赍		zu	ji1	赣			30000		
赎		xyu	shu2	赣			30000		
赏		song	shang3	赣			7500		
赏		xiong	shang3	赣			30000		
赐		cu	ci4	赣			30000		
赑		bi	bi4	赣			7500		
赑		pi	bi4	赣			30000		
赓		gang	geng1	赣			2400		
赓		gien	geng1	赣			3000		
赓		kien	geng1	赣			12000		
赔		pi	pei2	赣			30000		
赖		lai	lai4	赣			30000		
赘		jyui	zhui4	赣			30000		
赙		fu	fu4	赣			30000		
赚		can	zhuan4	赣			30000		
赛		soi	sai4	赣			30000		
赜		ca	ze2	赣			2000		
赜		ho	ze2	赣			3000		
赜		za	ze2	赣			12000		
赜		zai	ze2	赣			2400		
赝		yen	yan4	赣			30000		
赞		zan	zan4	赣			30000		
赟		yen	yun1	赣			7500		
赟		yin	yun1	赣			30000		
赠		cen	zeng4	赣			7500		
赠		zen	zeng4	赣			30000		
赡		sen	shan4	赣			30000		
赢		yang	ying2	赣			60000		
赣		gon	gan4	赣			160000		
赤		ci	chi4	赣			7500		
赤		qia	chi4	赣			30000		
赦		xia	she4	赣			30000		
赧		hon	nan3	赣			12000		
赪		zeng	cheng1	赣			30000		
赫		ho	he4	赣			30000		
赭		du	zhe3	赣			12000		
赭		jia	zhe3	赣			3000		
走		zeu	zou3	赣			50437		
赳		jiu	jiu1	赣			30000		
赴		fu	fu4	赣			30000		
赵		zeu	zhao4	赣			30000		
赶		gon	gan3	赣			30000		
起		qi	qi3	赣			58684		
趁		cen	chen4	赣			30000		
趄		jyu	ju1	赣			12000		
趄		qi	ju1	赣			3000		
超		ceu	chao1	赣			30000		
越		e	yue4	赣			7500		
越		yue	yue4	赣			30000		
趋		qyu	qu1	赣			30000		
趑		ji	zi1	赣			2400		
趑		su	zi1	赣			2000		
趑		yi	zi1	赣			12000		
趑		zu	zi1	赣			3000		
趟		tong	tang4	赣			30000		
趣		qyu	qu4	赣			30000		
趱		hon	zan3	赣			2000		
趱		san	zan3	赣			2400		
趱		tan	zan3	赣			3000		
趱		zan	zan3	赣			12000		
足		zu	zu2	赣			30000		
趴		pa	pa1	赣			30000		
趵		bo	bao4	赣			12000		
趵		pau	bao4	赣			3000		
趺		fu	fu1	赣			30000		
趼		jien	jian3	赣			3000		
趼		nien	jian3	赣			12000		
趼		yen	jian3	赣			2400		
趾		zi	zhi3	赣			30000		
趿		sa	ta1	赣			30000		
跃		yue	yue4	赣			30000		
跄		qiung	qiang1	赣			30000		
跆		toi	tai2	赣			30000		
跋		pai	ba2	赣			30000		
跌		die	die1	赣			30000		
跎		ci	tuo2	赣			7500		
跎		to	tuo2	赣			30000		
跏		ga	jia1	赣			30000		
跏		qyue	jia1	赣			6000		
跐		ci	ci1	赣			7500		
跐		ji	ci1	赣			6000		
跐		mi	ci1	赣			5000		
跐		qi	ci1	赣			30000		
跑		doi	pao3	赣			7500		
跑		pau	pao3	赣			30000		
跖		jia	zhi2	赣			30000		
跖		si	zhi2	赣			6000		
跖		to	zhi2	赣			7500		
跗		fu	fu1	赣			30000		
跚		san	shan1	赣			30000		
跛		bo	bo3	赣			30000		
距		jyu	ju4	赣			30000		
跞		lau	li4	赣			2400		
跞		li	li4	赣			3000		
跞		lieu	li4	赣			2000		
跞		lo	li4	赣			12000		
跟		gien	gen1	赣			32393		
跣		xi	xian3	赣			12000		
跣		xien	xian3	赣			3000		
跤		kau	jiao1	赣			30000		
跨		kua	kua4	赣			30000		
跪		kui	gui4	赣			30000		
跬		kui	kui3	赣			30000		
路		lu	lu4	赣			30000		
跳		tieu	tiao4	赣			30000		
践		qien	jian4	赣			30000		
跶		tai	da2	赣			30000		
跷		qieu	qiao1	赣			30000		
跸		bi	bi4	赣			30000		
跸		mi	bi4	赣			7500		
跹		xien	xian1	赣			30000		
跺		do	duo4	赣			30000		
跻		jie	ji1	赣			7500		
跻		lu	ji1	赣			6000		
跻		si	ji1	赣			5000		
跻		xi	ji1	赣			30000		
跽		bi	ji4	赣			30000		
跽		ji	ji4	赣			6000		
跽		si	ji4	赣			7500		
跽		zi	ji4	赣			5000		
踉		liung	liang2	赣			30000		
踉		long	liang2	赣			7500		
踉		lyue	liang2	赣			6000		
踊		yiung	yong3	赣			30000		
踌		ceu	chou2	赣			30000		
踌		seu	chou2	赣			7500		
踏		ta	ta4	赣			30000		
踔		gau	chuo1	赣			2000		
踔		hau	chuo1	赣			2400		
踔		pau	chuo1	赣			3000		
踔		zo	chuo1	赣			12000		
踝		fa	huai2	赣			120000		
踞		jyu	ju4	赣			30000		
踟		ci	chi2	赣			30000		
踢		tia	ti1	赣			30000		
踣		bu	bo2	赣			7500		
踣		pu	bo2	赣			30000		
踩		coi	cai3	赣			30000		
踪		zeng	zong1	赣			30000		
踬		ci	zhi4	赣			30000		
踬		zi	zhi4	赣			7500		
踯		zi	zhi2	赣			30000		
踱		do	duo2	赣			30000		
踵		jiung	zhong3	赣			3000		
踵		jyung	zhong3	赣			12000		
踶		ci	di4	赣			6000		
踶		ji	di4	赣			5000		
踶		qi	di4	赣			7500		
踶		ti	di4	赣			30000		
踹		dan	chuai4	赣			2400		
踹		don	chuai4	赣			3000		
踹		sen	chuai4	赣			2000		
踹		toi	chuai4	赣			12000		
踽		fu	ju3	赣			3000		
踽		jyu	ju3	赣			12000		
踽		xyu	ju3	赣			2000		
踽		yu	ju3	赣			2400		
蹀		die	die2	赣			12000		
蹀		tie	die2	赣			2400		
蹀		tien	die2	赣			3000		
蹁		bien	pian2	赣			3000		
蹁		jien	pian2	赣			2000		
蹁		qien	pian2	赣			12000		
蹁		yen	pian2	赣			2400		
蹂		leu	rou2	赣			30000		
蹄		ti	ti2	赣			30000		
蹇		jien	jian3	赣			2400		
蹇		jon	jian3	赣			12000		
蹇		yen	jian3	赣			3000		
蹈		dau	dao3	赣			30000		
蹉		co	cuo1	赣			30000		
蹊		wa	qi1	赣			3000		
蹊		xie	qi1	赣			12000		
蹋		ta	ta4	赣			30000		
蹐		ji	ji2	赣			30000		
蹐		jia	ji2	赣			7500		
蹑		nie	nie4	赣			30000		
蹒		bon	pan2	赣			2000		
蹒		fan	pan2	赣			2400		
蹒		man	pan2	赣			12000		
蹒		pon	pan2	赣			3000		
蹙		fu	cu4	赣			12000		
蹙		jyu	cu4	赣			3000		
蹙		mu	cu4	赣			2000		
蹙		xyu	cu4	赣			2400		
蹜		so	su4	赣			30000		
蹢		de	di2	赣			5000		
蹢		di	di2	赣			30000		
蹢		dieu	di2	赣			6000		
蹢		zi	di2	赣			7500		
蹦		beng	beng4	赣			30000		
蹩		bie	bie2	赣			30000		
蹬		den	deng1	赣			30000		
蹭		cen	ceng4	赣			30000		
蹯		fan	fan2	赣			30000		
蹰		qyu	chu2	赣			30000		
蹲		den	dun1	赣			30000		
蹴		fu	cu4	赣			12000		
蹴		jyu	cu4	赣			3000		
蹴		mu	cu4	赣			2000		
蹴		xyu	cu4	赣			2400		
蹶		gai	jue2	赣			12000		
蹶		wei	jue2	赣			3000		
蹶		xi	jue2	赣			2400		
蹶		xyu	jue2	赣			2000		
蹼		bu	pu3	赣			12000		
蹼		pu	pu3	赣			3000		
躁		zau	zao4	赣			30000		
躅		lu	zhu2	赣			2000		
躅		xu	zhu2	赣			2400		
躅		xyu	zhu2	赣			12000		
躅		yu	zhu2	赣			3000		
躇		ning	chu2	赣			2400		
躇		qo	chu2	赣			2000		
躇		qyu	chu2	赣			12000		
躇		tu	chu2	赣			3000		
躏		lin	lin4	赣			30000		
躐		lie	lie4	赣			30000		
躔		cen	chan2	赣			30000		
躞		die	xie4	赣			2400		
躞		ga	xie4	赣			2000		
躞		ha	xie4	赣			3000		
躞		tie	xie4	赣			12000		
身		sen	shen1	赣			30000		
身		xin	shen1	赣			7500		
躬		gung	gong1	赣			30000		
躯		qyu	qu1	赣			30000		
躲		do	duo3	赣			30000		
躺		tong	tang3	赣			30000		
车		ca	che1	赣			30000		
车		qia	che1	赣			30000		
轧		nga	ya4	赣			30000		
轨		gui	gui3	赣			30000		
轩		xon	xuan1	赣			30000		
轪		dai	dai4	赣			7500		
轪		tai	dai4	赣			6000		
轪		ti	dai4	赣			30000		
轫		len	ren4	赣			30000		
轫		lin	ren4	赣			7500		
转		jon	zhuan3	赣			60000		
轮		len	lun2	赣			30000		
软		nyuon	ruan3	赣			30000		
轰		fen	hong1	赣			30000		
轱		ku	gu1	赣			3000		
轱		kua	gu1	赣			12000		
轲		ho	ke1	赣			3000		
轲		ko	ke1	赣			2400		
轲		lo	ke1	赣			12000		
轲		ngo	ke1	赣			2000		
轳		lu	lu2	赣			30000		
轴		zeu	zhou2	赣			30000		
轵		jia	zhi3	赣			30000		
轵		zi	zhi3	赣			7500		
轶		die	yi4	赣			2400		
轶		tu	yi4	赣			3000		
轶		yi	yi4	赣			12000		
轷		fu	hu1	赣			30000		
轷		xi	hu1	赣			7500		
轸		jiang	zhen3	赣			3000		
轸		zen	zhen3	赣			12000		
轹		lai	li4	赣			2400		
轹		lau	li4	赣			2000		
轹		li	li4	赣			3000		
轹		lo	li4	赣			12000		
轺		jieu	yao2	赣			2400		
轺		qieu	yao2	赣			3000		
轺		xieu	yao2	赣			2000		
轺		yeu	yao2	赣			12000		
轻		qiang	qing1	赣			30000		
轼		si	shi4	赣			30000		
载		zoi	zai4	赣			30000		
轾		ci	zhi4	赣			30000		
轾		zi	zhi4	赣			7500		
轿		jieu	jiao4	赣			7500		
轿		qieu	jiao4	赣			30000		
辀		dieu	zhou1	赣			30000		
辁		can	quan2	赣			3000		
辁		dan	quan2	赣			12000		
辂		lu	lu4	赣			30000		
较		gau	jiao4	赣			30431		
辄		jie	zhe2	赣			2400		
辄		nie	zhe2	赣			2000		
辄		ye	zhe2	赣			3000		
辄		yen	zhe2	赣			12000		
辅		fu	fu3	赣			30000		
辆		liong	liang4	赣			30000		
辇		lien	nian3	赣			30000		
辈		pi	bei4	赣			30000		
辉		fi	hui1	赣			30000		
辊		ben	gun3	赣			12000		
辊		den	gun3	赣			3000		
辊		fen	gun3	赣			2400		
辊		ti	gun3	赣			2000		
辋		mong	wang3	赣			30000		
辌		liung	liang2	赣			30000		
辍		zyui	chuo4	赣			30000		
辎		cu	zi1	赣			6000		
辎		qi	zi1	赣			7500		
辎		si	zi1	赣			30000		
辎		su	zi1	赣			5000		
辏		ceu	cou4	赣			30000		
辐		fu	fu2	赣			30000		
辑		ji	ji2	赣			30000		
辒		wen	wen1	赣			12000		
辒		yon	wen1	赣			3000		
输		xyu	shu1	赣			120000		
辔		bi	pei4	赣			12000		
辔		fi	pei4	赣			2400		
辔		mi	pei4	赣			3000		
辕		yon	yuan2	赣			30000		
辖		ha	xia2	赣			7500		
辖		xia	xia2	赣			30000		
辗		nien	nian3	赣			3000		
辗		zan	nian3	赣			12000		
辘		go	lu4	赣			7500		
辘		gu	lu4	赣			6000		
辘		lu	lu4	赣			30000		
辙		ze	zhe2	赣			30000		
辚		li	lin2	赣			7500		
辚		lin	lin2	赣			30000		
辛		xin	xin1	赣			30000		
辜		gu	gu1	赣			30000		
辞		cu	ci2	赣			30000		
辟		pi	pi4	赣			30000		
辣		lai	la4	赣			30000		
辣		lak	la4	赣			7500		
辨		pan	bian4	赣			30000		
辩		pien	bian4	赣			30000		
辫		bien	bian4	赣			30000		
辰		cen	chen2	赣			30000		
辱		lu	ru3	赣			30000		
边		bien	bian1	赣			60000		
辽		lieu	liao2	赣			30000		
达		tai	da2	赣			30000		
迁		qien	qian1	赣			30000		
迂		yu	yu1	赣			30000		
迄		qi	qi4	赣			30000		
迅		xyun	xun4	赣			30000		
过		guo	guo4	赣			97817		
迈		mai	mai4	赣			30000		
迎		yang	ying2	赣			30000		
迎		yin	ying2	赣			30000		
运		yun	yun4	赣			30000		
近		qin	jin4	赣			30000		
迓		nga	ya4	赣			30000		
返		fan	fan3	赣			30000		
迕		wu	wu4	赣			30000		
迕		yu	wu4	赣			7500		
还		hai	hai2	赣			157058		
还		wan	hai2	赣			18487		
这		ze	zhe4	赣			261791		
进		jin	jin4	赣			54355		
远		yon	yuan3	赣			30000		
违		wei	wei2	赣			30000		
连		lien	lian2	赣			30000		
迟		ci	chi2	赣			30000		
迢		dieu	tiao2	赣			7500		
迢		tieu	tiao2	赣			30000		
迥		bin	jiong3	赣			3000		
迥		lang	jiong3	赣			2000		
迥		tiang	jiong3	赣			2400		
迥		tin	jiong3	赣			12000		
迦		ga	jia1	赣			2400		
迦		ka	jia1	赣			12000		
迦		qyue	jia1	赣			2000		
迦		wo	jia1	赣			3000		
迨		toi	dai4	赣			30000		
迩		e	er3	赣			30000		
迪		di	di2	赣			12000		
迪		lu	di2	赣			3000		
迪		ti	di2	赣			2400		
迪		yiu	di2	赣			2000		
迫		po	po4	赣			30000		
迭		die	die2	赣			3000		
迭		tu	die2	赣			12000		
迮		zai	ze2	赣			2400		
迮		zau	ze2	赣			3000		
迮		zo	ze2	赣			12000		
述		xyu	shu4	赣			30000		
迷		mi	mi2	赣			30000		
迸		ngang	beng4	赣			12000		
迹		ji	ji4	赣			30000		
追		jyu	zhui1	赣			30000		
退		tei	tui4	赣			30000		
送		seng	song4	赣			30000		
适		si	shi4	赣			30000		
逃		tau	tao2	赣			30000		
逄		pong	pang2	赣			30000		
逅		heu	hou4	赣			30000		
逆		ni	ni4	赣			30000		
选		xon	xuan3	赣			30000		
逊		xyun	xun4	赣			30000		
逋		fu	bu1	赣			12000		
逋		lu	bu1	赣			2000		
逋		tu	bu1	赣			2400		
逋		wu	bu1	赣			3000		
逍		seu	xiao1	赣			6000		
逍		xieu	xiao1	赣			30000		
逍		xio	xiao1	赣			7500		
透		teu	tou4	赣			30000		
逐		jyu	zhu2	赣			30000		
逑		ceu	qiu2	赣			7500		
逑		qiu	qiu2	赣			30000		
递		ti	di4	赣			30000		
途		tu	tu2	赣			30000		
逖		ti	ti4	赣			12000		
逖		tia	ti4	赣			2400		
逖		za	ti4	赣			3000		
逗		deu	dou4	赣			30000		
通		teng	tong1	赣			120000		
逛		guang	guang4	赣			30000		
逛		guong	guang4	赣			30000		
逝		si	shi4	赣			30000		
逞		cen	cheng3	赣			30000		
速		su	su4	赣			30000		
造		cau	zao4	赣			30000		
逡		jyun	qun1	赣			30000		
逢		feng	feng2	赣			30000		
逦		lei	li3	赣			12000		
逭		won	huan4	赣			30000		
逮		dai	dai3	赣			30000		
逯		liu	lu4	赣			7500		
逯		lu	lu4	赣			30000		
逵		kui	kui2	赣			30000		
逶		wei	wei1	赣			30000		
逸		yi	yi4	赣			30000		
逻		lo	luo2	赣			30000		
逼		bi	bi1	赣			30000		
逾		yu	yu2	赣			30000		
遁		den	dun4	赣			30000		
遁		ten	dun4	赣			7500		
遂		sei	sui4	赣			30000		
遄		can	chuan2	赣			3000		
遄		dan	chuan2	赣			12000		
遇		yu	yu4	赣			30000		
遍		pien	bian4	赣			30000		
遏		ngo	e4	赣			30000		
遐		ha	xia2	赣			30000		
遑		fong	huang2	赣			30000		
遑		wong	huang2	赣			7500		
遒		ceu	qiu2	赣			3000		
遒		liu	qiu2	赣			2000		
遒		qiu	qiu2	赣			2400		
遒		yiu	qiu2	赣			12000		
道		tau	dao4	赣			140545		
遗		yi	yi2	赣			30000		
遘		gieu	gou4	赣			30000		
遘		jyu	gou4	赣			7500		
遛		liu	liu2	赣			30000		
遢		da	ta4	赣			3000		
遢		ta	ta4	赣			12000		
遣		qien	qian3	赣			30000		
遥		yeu	yao2	赣			30000		
遨		ngau	ao2	赣			30000		
遭		zau	zao1	赣			30000		
遮		jia	zhe1	赣			30000		
遴		li	lin2	赣			12000		
遴		lin	lin2	赣			3000		
遵		zen	zun1	赣			30000		
遽		jyu	ju4	赣			2400		
遽		qyu	ju4	赣			2000		
遽		xyu	ju4	赣			12000		
遽		yu	ju4	赣			3000		
避		bi	bi4	赣			7500		
避		pi	bi4	赣			30000		
邀		yeu	yao1	赣			30000		
邂		gai	xie4	赣			30000		
邃		cei	sui4	赣			3000		
邃		ceng	sui4	赣			12000		
邈		mieu	miao3	赣			30000		
邋		la	la1	赣			3000		
邋		lai	la1	赣			12000		
邋		lie	la1	赣			2400		
邑		yi	yi4	赣			30000		
邓		den	deng4	赣			30000		
邕		ceng	yong1	赣			6000		
邕		feng	yong1	赣			30000		
邕		jiung	yong1	赣			5000		
邕		seng	yong1	赣			7500		
邗		gon	han2	赣			2000		
邗		hon	han2	赣			12000		
邗		kon	han2	赣			2400		
邗		qien	han2	赣			3000		
邙		mong	mang2	赣			30000		
邙		wong	mang2	赣			7500		
邛		ceng	qiong2	赣			6000		
邛		feng	qiong2	赣			30000		
邛		jiung	qiong2	赣			5000		
邛		seng	qiong2	赣			7500		
邝		fong	kuang4	赣			12000		
邝		kuong	kuang4	赣			3000		
邡		fong	fang1	赣			30000		
邢		xin	xing2	赣			30000		
那		na	na4	赣			111550		
邦		bong	bang1	赣			30000		
邪		xia	xie2	赣			30000		
邪		xie	xie2	赣			7500		
邬		ngo	wu1	赣			6000		
邬		wu	wu1	赣			30000		
邬		yen	wu1	赣			5000		
邬		yu	wu1	赣			7500		
邮		yiu	you2	赣			30000		
邯		hon	han2	赣			30000		
邰		toi	tai2	赣			30000		
邱		qiu	qiu1	赣			30000		
邳		bi	pi1	赣			30000		
邴		bin	bing3	赣			30000		
邵		zeu	shao4	赣			30000		
邶		bi	bei4	赣			3000		
邶		pi	bei4	赣			12000		
邸		di	di3	赣			30000		
邹		ceu	zou1	赣			3000		
邹		liu	zou1	赣			2000		
邹		qiu	zou1	赣			2400		
邹		yiu	zou1	赣			12000		
邺		nie	ye4	赣			30000		
邻		lin	lin2	赣			30000		
邽		gui	gui1	赣			3000		
邽		wa	gui1	赣			12000		
邾		jyu	zhu1	赣			30000		
邾		lie	zhu1	赣			7500		
郁		yu	yu4	赣			30000		
郅		ci	zhi4	赣			30000		
郅		zi	zhi4	赣			7500		
郇		fan	huan2	赣			3000		
郇		wan	huan2	赣			2400		
郇		xyun	huan2	赣			12000		
郈		heu	hou4	赣			30000		
郊		gau	jiao1	赣			30000		
郊		jieu	jiao1	赣			7500		
郎		long	lang2	赣			30000		
郏		ka	jia2	赣			30000		
郐		fi	kuai4	赣			12000		
郐		kuai	kuai4	赣			3000		
郑		zen	zheng4	赣			30000		
郓		yon	yun4	赣			7500		
郓		yun	yun4	赣			30000		
郗		ji	xi1	赣			2400		
郗		su	xi1	赣			2000		
郗		yi	xi1	赣			12000		
郗		zu	xi1	赣			3000		
郚		wu	wu2	赣			30000		
郛		fu	fu2	赣			30000		
郛		pu	fu2	赣			7500		
郜		gau	gao4	赣			30000		
郝		ci	hao3	赣			5000		
郝		lu	hao3	赣			6000		
郝		qia	hao3	赣			7500		
郝		si	hao3	赣			30000		
郡		fen	jun4	赣			12000		
郡		wen	jun4	赣			2400		
郡		yon	jun4	赣			2000		
郡		yun	jun4	赣			3000		
郢		yin	ying3	赣			12000		
郤		xi	xi4	赣			30000		
郦		li	li4	赣			30000		
郦		lieu	li4	赣			7500		
郧		yon	yun2	赣			7500		
郧		yun	yun2	赣			30000		
部		pu	bu4	赣			30000		
郫		pa	pi2	赣			7500		
郫		pai	pi2	赣			6000		
郫		pi	pi2	赣			30000		
郭		guo	guo1	赣			30000		
郯		tan	tan2	赣			30000		
郴		jin	chen1	赣			2400		
郴		lin	chen1	赣			3000		
郴		qin	chen1	赣			12000		
郴		yin	chen1	赣			2000		
郸		dan	dan1	赣			30000		
都		du	dou1	赣			202780		
郾		yen	yan3	赣			30000		
郿		mi	mei2	赣			30000		
郿		wei	mei2	赣			7500		
鄂		ngo	e4	赣			30000		
鄄		jon	juan4	赣			30000		
鄘		leng	yong1	赣			7500		
鄘		seng	yong1	赣			6000		
鄘		yiung	yong1	赣			30000		
鄙		bi	bi3	赣			30000		
鄞		jin	yin2	赣			12000		
鄞		ngin	yin2	赣			3000		
鄞		qin	yin2	赣			2400		
鄞		xin	yin2	赣			2000		
鄢		wan	yan1	赣			3000		
鄢		ye	yan1	赣			2400		
鄢		yen	yan1	赣			12000		
鄣		jiung	zhang1	赣			30000		
鄯		dan	shan4	赣			7500		
鄯		sen	shan4	赣			30000		
鄱		fan	po2	赣			3000		
鄱		po	po2	赣			12000		
鄹		ceu	zou1	赣			3000		
鄹		liu	zou1	赣			2000		
鄹		qiu	zou1	赣			2400		
鄹		yiu	zou1	赣			12000		
酃		lang	ling2	赣			6000		
酃		liang	ling2	赣			7500		
酃		lien	ling2	赣			5000		
酃		lin	ling2	赣			30000		
酆		feng	feng1	赣			30000		
酉		yiu	you3	赣			30000		
酊		da	ding1	赣			12000		
酊		diang	ding1	赣			3000		
酊		din	ding1	赣			2400		
酋		ceu	qiu2	赣			3000		
酋		liu	qiu2	赣			2000		
酋		qiu	qiu2	赣			2400		
酋		yiu	qiu2	赣			12000		
